"Quotation Report - Date : January-28, 2026 11:00 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
10943,Q-415-1612,MICRON,20 Apr 2015,IQ,Ecci ,"ECCI - Quotation For Blower, Silencer And Ecograph","Blower, Silencer And Ecograph",Mechanical Items,Mechanical,12705,USD,Maricar I.,Order
10944,RFQ-637-1607,MACRO,16 Apr 2015,RFQ,World G.E.,MOI NPCC Fit Out_Change Order 637-714-2004-C : Electrical Upgrade For MOI Auditorium (Bldg 326),Change Order 637-714-2004-C : Electrical Upgrade For MOI Auditorium (Bldg 326),Fit Out Project,Architectural,3680,USD, ,Order
10945,Q-415-1606,MICRON,16 Apr 2015,IQ,Al N.G.,AL NOUR GROUP COMPANY -Baghdad Iraq,"FrameCad Machine, Kspan Machine And Cladding Machine-EX DUBAI",,,760000,USD, ,Quotation
10946,RFQ-497-1604,MACRO,16 Apr 2015,RFQ,Haven F.&.,Delaram Fit Out_Supply Of LOOP CARDS AND MOTHER BOARDS FOR FIRE ALARM SYSTEM,LOOP CARDS AND MOTHER BOARDS FOR FIRE ALARM SYSTEM,Building Materials,Various,3750,AED, ,Order
10947,Q-415-1603,MICRON,15 Apr 2015,IQ,Road a.R.,RRCC-Supply Of 945 Gallons Of DC315 Thermal Barrier,945 Gallons Of DC315 Thermal Barrier,,,56700,USD, ,Order
10948,RFQ-497-1602,MACRO,15 Apr 2015,RFQ,Al T.E.,Delaram Fit Out_Supply Of Approved Thermostat - STEGO FZ011.01170.0-00,Approved Thermostat - STEGO FZ011.01170.0-00,Electrical,Electrical,960,AED, ,Order
10949,RFQ-1005-1601,MICRON,14 Apr 2015,IQ,Redland C.C.,SUPPLY OF FRP PIPES,FRP PIPES,Fit Out Project,Architectural,0,USD, ,Quotation
10950,RFQ-637-1600,MACRO,14 Apr 2015,RFQ,Medal B.E.,MOI-NPCC Fit Out_Supply Of TEX SCREW WITH EPDM WASHER - SDS ( Self Drilling Screw) 5.5 X 40mm,TEX SCREW WITH EPDM WASHER - SDS ( Self Drilling Screw) 5.5 X 40mm,Building Materials,Various,120,USD, ,Order
10951,RFQ-497-1599,MACRO,14 Apr 2015,RFQ,Haven F.&.,Delaram Fit Out_Supply Of MOTHERBOARD AND LOOP DRIVER CARD FOR COOPER FA PANELS PL#7,MOTHERBOARD AND LOOP DRIVER CARD FOR COOPER FA PANELS PL#7,Building Materials,Various,3750,AED, ,Quotation
10952,RFQ-982-1597,MACRO,13 Apr 2015,RFQ,Cala L.S.,MFNDU Fit Out_Supply Of PPE SAFETY MATERIALS,MFNDU - PPE SAFETY MATERIALS,Building Materials,Various,3804,USD, ,Order
10953,Q-415-1595,MICRON,12 Apr 2015,IQ,Trade l.S.,Trade Link Services,Supply Of 144 Sets If Lapolla Polyurethane Foam,,,288000,USD, ,Quotation
10954,Q-415-1593,MICRON,12 Apr 2015,RFQ,Desa I.,"AIR FREIGHT FROM EX-GERMANY TO DWC, DUBAI","AIR FREIGHT FROM EX-GERMANY TO DWC, DUBAI",,,2437.88,USD, ,Order
10955,RFQ-982-1592,MACRO,12 Apr 2015,RFQ,Macec -.M.,MFNDU - SUBCONTRACTS - MACEC,SUBCONTRACTS - MACEC,,,16063608,USD, ,Order
10956,RFQ-497-1587,MACRO,12 Apr 2015,RFQ,Haven F.&.,Delaram Fit Out_Supply Of ANALOGUE ADDRESSABLE HEAT DETECTOR C/W BASE,ANALOGUE ADDRESSABLE HEAT DETECTOR C/W BASE,Building Materials,Various,180,AED, ,Order
10957,RFQ-637-1586,MACRO,12 Apr 2015,RFQ,Wall S.G.,MOI-NPCC Fit Out _Supply Of Rental Vehicles (5 Months),Rental Vehicles (5 Months),Rental,Rental,11500,USD, ,Order
10958,RFQ-497-1585,MACRO,09 Apr 2015,RFQ,Haji G.S.,Delaram Fit Out_Supply Of ELECTRICAL PUNCH LIST # 7,ELECTRICAL PUNCH LIST # 7,Electrical,Electrical,6278.25,USD, ,Order
10959,Q-415-1584,MACRO,09 Apr 2015,IQ,Mvl G.,TRADING,MICRON MAIN,,,0,USD,Abie M.,Order
10960,Q-415-1582,MACRO,09 Apr 2015,IQ,Global D.L.,Delaram Fit Out_Surplus Materials For Lot 1-4,Surplus Materials For Lot 1-4,,,0,USD, ,Quotation
10961,Q-415-1581,MACRO,08 Apr 2015,IQ,The V.C.,Al Dhafra - W912ER-11-C-0039 - 15% Payment For Honeywell And 20% MVL Fee,Al Dhafra - W912ER-11-C-0039 - 15% Payment For Honeywell And 20% MVL Fee,,,86530.61,USD, ,Quotation
10962,Q-415-1579,MICRON,08 Apr 2015,IQ,Padena H.,Padena Hoor,Supply Of DC68 Fabric Spray,,,354525,USD,Azim R.,Quotation
10963,RFQ-637-1577,MACRO,07 Apr 2015,RFQ,Mainawal R.,MOl NPCC Fit Out_Change Order 637-714-2001-C : FIRE BARRIER,Change Order 637-714-2001-C : R00016 FIRE BARRIER,Subcontract,Services,11696.4,USD, ,Order
10964,RFQ-637-1576,MACRO,07 Apr 2015,RFQ,Mainawal R.,MOl NPCC Fit Out_637-714-2001-B : KN018 - Potable Water System And Water Hydrants,Change Order 637-714-2001-B : R00019 KN018 - Potable Water System And Water Hydrants,Subcontract,Services,575481,USD, ,Order
10965,RFQ-637-1575,MACRO,07 Apr 2015,RFQ, ,Kabul Fit Out_RFP-010; KN015 : Electrical Upgrade For MOI Auditorium (Bldg 326),RFP-0010; KN015 : Electrical Upgrade For MOI Auditorium (Bldg 326),,,0,USD, ,Cancled
10966,RFQ-637-1574,MACRO,07 Apr 2015,RFQ,Abdul K.C.,MOI NPCC Fit Out_Change Order 637-714-2003-A : Terrazzo Tile Base At Stair Locations,Change Order 637-714-2003-A & E: R00018 Terrazzo Tile Base At Stair Locations,Subcontract,Services,45000,USD, ,Order
10967,RFQ-566-1573,MACRO,07 Apr 2015,RFQ, ,Khas Kunar Fit Out_Change Order ORD578-714-2004-C: Communication System Building 801,Change Order ORD578-714-2004-C: Communication System Building 801,Subcontract,Services,26000,USD, ,Order
10968,RFQ-566-1572,MACRO,07 Apr 2015,RFQ,Redland C.C.,Khas Kunar Fit Out_Change Order ORD578-714-2004-B : Vehicle Entrance Ramp,Change Order ORD578-714-2004-B : Vehicle Entrance Ramp,Fit Out Project,Architectural,46000,USD, ,Order
10969,RFQ-566-1571,MACRO,07 Apr 2015,RFQ,Faizi M.C.,Khas Kunar Fit Out_Change Order ORD578-714-2001-B : Parade Review Stand,Change Order ORD578-714-2001-B : Parade Review Stand,Fit Out Project,Architectural,49896,USD, ,Order
10970,RFQ-566-1570,MACRO,07 Apr 2015,RFQ,Akbar M.G.,Khas Kunar Fit Out_Supply Of Walk In Freezer And Walk Chiller,WALK IN FREEZER AND WALK CHILLER,Building Materials,Various,77000,USD, ,Order
10971,Q-415-1569,MICRON,06 Apr 2015,IQ,Abdul K.C.,NPCC Fit Out_AKCC - Supply Of 14 Nos Of Stainless Steel Kitchen Hood,14 Nos Of Stainless Steel Kitchen Hood,,,58902,USD, ,Quotation
10972,RFQ-573-1568,MACRO,06 Apr 2015,RFQ,Tatekan C.a.,Delaram Fit Out_Landscaping [Hard Elements And Pebbles] Flag Poles,Landscaping [Hard Elements And Pebbles] Flag Poles,Fit Out Project,Architectural,21835.7,USD, ,Order
10973,Q-415-1567,MICRON,06 Apr 2015,IQ,Kamal b.C.,Delaram Fit Out - KBCC - Supply Of Gravity Shutter With Aluminum Insect Screen,Gravity Shutter With Aluminum Insect Screen,,,2780,USD,Maricar I.,Order
10974,RFQ-573-1566,MACRO,06 Apr 2015,RFQ,Sohail M.C.,Delaram Fit Out_Change Order ORD573-714-2004-G : Site Work-Backup Generator Canopy And Fencing,Change Order ORD573-714-2004-G : Site Work-Backup Generator Canopy And Fencing,Construction,Services,45346,USD, ,Order
10975,Q-415-1565,FIRESTOP,06 Apr 2015,IQ,Fan E.A.,Hospital Project In Kuwait,DC333 Intumescent Fireproof Primer,,,173550,USD,Azim R.,Quotation
10976,Q-415-1564,MICRON,06 Apr 2015,IQ,Macec G.O.,MACEC - Supply Of 5 Gallons Of DC315 Thermal Barrier,DC315 Thermal Barrier,,,325,USD, ,Order
10977,Q-415-1563,MICRON,05 Apr 2015,IQ,Shahzad S.C.,Various Projects - Supply Of 25000 Gals DC315 Thermal Fire Barrier,25000 Gals DC315 Thermal Barrier,,,1400000,USD,Admin ,Order
10978,RFQ-637-1562,MACRO,02 Apr 2015,RFQ,World G.E.,Kabul Fit Out_Change Order 637-714-2004-B : ADDITIONS TO SOW - HELIPAD,Change Order 637-714-2004-B : ADDITIONS TO SOW - HELIPAD,Fit Out Project,Architectural,310098.66,USD, ,Order
10979,RFQ-637-1561,MACRO,02 Apr 2015,RFQ,World G.E.,"Kabul Fit Out_Change Order 637-714-2004-A : Anchor Bolt, Terrazo Tiles & Demolition And Disposal Of Temporary ECP","Change Order 637-714-2004-A : Anchor Bolt, Terrazo Tiles & Demolition And Disposal Of Temporary ECP",Fit Out Project,Architectural,140850,USD, ,Order
10980,RFQ-497-1560,MACRO,01 Apr 2015,RFQ,Haji G.S.,Delaram Fit Out_Supply Of PL#07 EXPLOSION PROOF JUNCTION BOX 3/4 INCH THREAD 4 HOLES AS PER ATTACHED DATA SHEET,PL#07-EXPLOSION PROOF JUNCTION BOX 3/4 INCH THREAD 4 HOLES AS PER ATTACHED DATA SHEET,Electrical,Electrical,1125,USD, ,Order
10981,Q-415-1559,MICRON,01 Apr 2015,IQ,Faizi M.C.,Khaskunar Project : W912ER-11-D0013-0003 [SUPPLY OF 10 NOS UNIT HEATERS],Supply Of Dimplex Unit Heaters,,,2420,USD, ,Order
10982,Q-315-1558,MICRON,30 Mar 2015,IQ,Kamal b.C.,Delaram Fit Out_Supply Of Explosion Proof Thermostat - 862E,Explosion Proof Thermostat - 862E (Spares),,,2260,USD,Maricar I.,Order
10983,RFQ-566-1557,MACRO,29 Mar 2015,RFQ,Haji G.S.,Khas Khunar Fit Out_Supply Of FRANCIS SEARCHLIGHT FR300C MODEL A4826 HANDLE 2100MM,GUARD TOWER  SEARCHLIGHT FR300C MODEL A4826 HANDLE 2100MM,Electrical,Electrical,30100,USD, ,Order
10984,Q-315-1556,MICRON,29 Mar 2015,IQ,Faizi M.C.,FMCC - Transportation Of Cables From Istanbul Turkey To Khaskunar Project Site,Transportation Of 336 MT (Metric Ton) Cables,,,280000,USD, ,Order
10985,RFQ-573-1555,MACRO,29 Mar 2015,RFQ,Ulusoy E.&.,Delaram Fit Out_Supply Of SWITCH GEAR COMPOUND COMPLETE SET,SWITCH GEAR COMPOUND COMPLETE SET,,,1993.06,USD, ,Order
10986,Q-315-1554,MICRON,29 Mar 2015,IQ,Faizi M.C.,K2 Project-Khaskunar,Supply Of Dimplex Unit Heaters,,,600,USD, ,Quotation
10987,Q-315-1552,MICRON,26 Mar 2015,IQ,Habile B.C.,MOI-NPCC Kabul,HVAC And Eyeswash Station,,,4921,USD, ,Quotation
10988,Q-315-1551,MICRON,26 Mar 2015,IQ,Fox L.a.,NPCC Fit Out_FOX - Supply Of Electric Duct Heater - VEAB,Electric Duct Heater - VEAB,,,17874,USD, ,Quotation
10989,RFQ-573-1550,MACRO,25 Mar 2015,RFQ,Panel T.E.,Delaram Fit Out_Supply To KBCC - CHEMICAL BLDG ELEC. MATERIALS,KBCC - CHEMICAL BLDG ELEC. MATERIALS,Building Materials,Various,5756.5,USD, ,Order
10990,Q-315-1549,MICRON,25 Mar 2015,IQ,Habile B.C.,MOI-NPCC-Kabul,Gravity Shutters,,,0,USD,Raquel I.,Quotation
10991,Q-315-1548,MICRON,24 Mar 2015,IQ,Habile B.C.,"MOI-NPCC, Kabul",Ex.Proof Unit Heaters,,,32500,USD, ,Quotation
10992,Q-315-1547,MICRON,24 Mar 2015,IQ,Merit E.C.,Khaskunar Project : W912ER - 11 -D0013 0003 [SUPPLY OF 10 NOS UNIT HEATERS],Supply Of 10 Pcs ACN3N Dimplex Unit Heaters,,,2000,USD,Raquel I.,Order
10993,Q-315-1546,MACRO,24 Mar 2015,IQ,Mvl G.,Fit Out Qargha - W5J9JE-15-C-0004 - Construction Of The Marshall Fahim National Defense University (MFNDU),Fit Out Qargha - W5J9JE-15-C-0004 - Construction Of The Marshall Fahim National Defense University (MFNDU),,,0,USD,Abie M.,Order
10994,Q-315-1545,MICRON,24 Mar 2015,IQ,Road a.R.,RRCC - Supply Of 1000 Gals DC315 - Ex Works Herat,1000 Gallons Of DC315 Thermal Barrier,,,60000,USD, ,Order
10995,Q-315-1544,MICRON,23 Mar 2015,IQ,Habile B.C.,"MOI-NPCC , Kabul",Inline Centrifugal Fans - TCF,,,16309,USD, ,Quotation
10996,Q-315-1543,MICRON,23 Mar 2015,IQ,Kamal b.C.,KBCC - Delaram Fit Out  - Supply Of Detention Cell Toilet Fixtures,DETENTION CELL TOILET FIXTURES,,,28900,USD,Maricar I.,Order
10997,Q-315-1540,MICRON,22 Mar 2015,IQ,Kamal b.C.,KBCC - Delaram Fit Out - SUPPLY OF DETENTION CELL LIGHTING FIXTURES - D & D2,DETENTION CELL LIGHTING FIXTURES - D & D2,,,11275.5,USD,Maricar I.,Order
10998,RFQ-573-1538,MACRO,19 Mar 2015,RFQ,Elia T.C.,Delaram Fit Out_Translation Of O & M Construction Manuals - Dari & Pashto,Translation Of O&M Construction Manuals - Dari & Pashto,Misc.,Various,11264,USD, ,Order
10999,RFQ-573-1537,MACRO,19 Mar 2015,RFQ,United C.&.,Delaram Fit Out_Supply Of Whole EPDM Waterproofing System ORGANIX,Whole EPDM Waterproofing System ORGANIX,Building Materials,Various,2490,USD, ,Order
11000,RFQ-497-1536,MACRO,19 Mar 2015,RFQ,Panel T.E.,Delaram Fit Out_Supply Of Electrical Panel Board 300A (200x100x35 Cm),Electrical Panel Board 300A (200x100x35 Cm),Building Materials,Various,3000,USD, ,Order
11001,Q-315-1534,MICRON,19 Mar 2015,IQ,Kamal b.C.,Delaram - Supply Of Door Lighting Fixture - C,Door Lighting Fixture - C,,,7560,USD,Maricar I.,Order
11002,Q-315-1533,MICRON,18 Mar 2015,IQ,Desa I.,SEA FREIGHT FROM SHANGHAI TO SHARJAH,SEA FREIGHT FROM SHANGHAI TO SHARJAH,,,882.6,USD,Tamraz M.,Order
11003,Q-315-1532,MICRON,18 Mar 2015,IQ,Sohail M.C.,SMCC - SUPPLY OF Various Materials,SMCC - SUPPLY OF Various Materials,,,3875,USD,Maricar I.,Quotation
11004,RFQ-497-1529,MACRO,18 Mar 2015,RFQ,Haji G.S.,Delaram Fit Out_Supply Of PL #6 ADDITIONAL ELECTRICAL MATERIALS,PL #6 ADDITIONAL ELECTRICAL MATERIALS,Electrical,Electrical,2346.5,USD, ,Order
11005,Q-315-1527,MICRON,17 Mar 2015,IQ,Kamal b.C.,KBCC - Supply Of Lighting Fixture G And G2,Lighting Fixture G And G2 (Frater),,,1022,USD,Maricar I.,Order
11006,RFQ-497-1526,MACRO,17 Mar 2015,RFQ,Panel T.E.,Delaram Fit Out_Supply Of PL #6 METAL BOX FOR VIKO RECEPTACLE (SAME AS SUPPLIED BEFORE),PL #6 METAL BOX FOR VIKO RECEPTACLE (SAME AS SUPPLIED BEFORE),Building Materials,Various,285,USD, ,Order
11007,RFQ-497-1524,MACRO,17 Mar 2015,RFQ,United C.&.,Delaram Fit Out Supply Of PL #6 DOUBLE ROBE HOOK RAK 21005 KLUDIRAK CALIBER,PL #6 DOUBLE ROBE HOOK RAK 21005 KLUDIRAK CALIBER,Building Materials,Various,640,USD, ,Order
11008,RFQ-573-1522,MACRO,15 Mar 2015,RFQ,Rubaiya Z.B.,Delaram Fit Out_Supply Of INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - SEAMLESS PIPE,INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - SEAMLESS PIPE,Building Materials,Various,17490,AED, ,Order
11009,Q-315-1520,MICRON,12 Mar 2015,IQ,Kamal b.C.,SUPPLY OF SAND TRAP LOUVER AND GRILL REGISTER,SAND TRAP LOUVER AND GRILL REGISTER,,,6293,USD,Maricar I.,Order
11010,RFQ-573-1519,MACRO,11 Mar 2015,RFQ,Jubaili B.L.,Delaram Fit Out_Supply Of MV Switch 24KV With Fuse Base 200A,MV Switch 24KV With Fuse Base 200A,Electrical,Electrical,5400,USD, ,Quotation
11011,Q-315-1518,MICRON,11 Mar 2015,IQ,Kamal b.C.,SUPPLY OF BACK FLOW PREVENTER AND FLOOR DRAINS,BACK FLOW PREVENTER AND FLOOR DRAINS,,,3875,USD,Maricar I.,Order
11012,RFQ-497-1517,MACRO,11 Mar 2015,RFQ,Cala L.S.,Delaram Fit Out Supply Of ADDITIONAL CONCERTINA WIRE FOR FENCES 2ND ORDER,ADDITIONAL CONCERTINA WIRE FOR FENCES 2ND ORDER,Building Materials,Various,612,USD, ,Order
11013,Q-315-1516,MICRON,10 Mar 2015,IQ,Kamal b.C.,KBCC,Explosion Proof Fire Alarm System,,,130140,USD, ,Cancled
11014,Q-315-1515,MICRON,10 Mar 2015,IQ,Kamal b.C.,KBCC - SUPPLY OF EYE/FACE STATION AND THERMOSTAT,FACE/EYE STATION AND THERMOSTAT,,,810,USD,Maricar I.,Order
11015,RFQ-497-1513,MACRO,09 Mar 2015,RFQ,Glen D.I.,Delaram Fit Out_Supply UNIT HEATER HEATER GLEN DIMPLES AC3N,UNIT HEATER HEATER GLEN DIMPLES AC3N,Mechanical Items,Mechanical,1786.05,GBP, ,Order
11016,RFQ-573-1512,MACRO,08 Mar 2015,RFQ,Prime S.I.,Delaram Fit Out_Supply INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - FOAM BLOCK - CENTRALIZER FOR FRP,INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - FOAM BLOCK - CENTRALIZER FOR FRP ( 4 IN. PIPE INSERT),Building Materials,Various,9640,AED, ,Order
11017,Q-315-1510,MICRON,08 Mar 2015,IQ,Redland C.C.,REDLAND - Supply Of INCINERATOR AREA MATERIALS - FRP Pipes And Fittings,INCINERATOR AREA MATERIALS - FRP Pipes And Fittings,,,8258.2,USD,Mahesh B.,Order
11018,Q-315-1509,MICRON,08 Mar 2015,IQ,Redland C.C.,Delaram - Supply Of ZIP TYPE WRAP AROUND CABLE REPAIR SLEEVE CRSM 107/29-1500,ZIP TYPE WRAP AROUND CABLE REPAIR SLEEVE CRSM 107/29-1500,,,217,USD,Maricar I.,Order
11019,RFQ-573-1508,MACRO,05 Mar 2015,RFQ,Future P.I.,Delaram Fit Out - Supply Of INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - FRP PIPES AND FITTINGS,INCINERATOR OFFLOAD PUMP TRANSFER MATERIALS - FRP PIPES AND FITTINGS,Building Materials,Various,9238.76,USD, ,Order
11020,Q-315-1507,MICRON,05 Mar 2015,IQ,Kamal b.C.,Supply Of 1 No. Electric Water Heater - 500 Ltrs Capacity,1 No. Electric Water Heater - 500 Ltrs Capacity,,,1100,USD,Mahesh B.,Order
11021,RFQ-497-1506,MACRO,05 Mar 2015,RFQ,Al K.G.,Delaram Fit Out_Supply Of 3000 Watt Dimmer Switches For Fans (SAME AS SUPPLIED BEFORE) PL 4,3000 Watt Dimmer Switches For Fans (SAME AS SUPPLIED BEFORE) PL 4,Electrical,Electrical,1700,USD, ,Order
11022,RFQ-573-1505,MACRO,05 Mar 2015,RFQ,Consort A.H.,Delaram Fit Out_Supply Of  SPARES - STEEL DOOR ACCESSORIES,SPARES - STEEL DOOR ACCESSORIES,Doors,Architectural,600,AED, ,Order
11023,RFQ-497-1504,MACRO,04 Mar 2015,RFQ,Cala L.S.,Delaram Fit Out_Supply Of ADDITIONAL CONCERTINA WIRE FOR FENCES,ADDITIONAL CONCERTINA WIRE FOR FENCES,Building Materials,Various,378,USD, ,Order
11024,RFQ-573-1503,MACRO,04 Mar 2015,RFQ,Medal B.E.,Delaram Fit Out_Supply Of WOODEN RACK FOR WEAPONS (AS PER APPROVED DRAWING),WOODEN RACK FOR WEAPONS (AS PER APPROVED DRAWING),Building Materials,Various,19950,USD, ,Order
11025,RFQ-566-1501,MACRO,04 Mar 2015,RFQ,Faizi M.C.,Khas Khunar Fit Out_Supply Of Utilities Waste Water Treatment,Change Order ORD578-714-2001-A : Utilities Waste Water Treatment,Fit Out Project,Architectural,150000,USD, ,Order
11026,Q-315-1496,MICRON,04 Mar 2015,IQ,Abdul K.C.,Khas Kunar - Supply Of 10 NOS GUARD TOWER SEARCHLIGHTS,10 NOS GUARD TOWER SEARCHLIGHTS,,,27000,USD,Maricar I.,Order
11027,RFQ-573-1495,MACRO,04 Mar 2015,RFQ,Redland C.C.,Delaram Fit Out_Supply & Installation Of Elec. Works And Installation Of Fuel Pipe System For Incinerator Area,Change Order ORD573-714-2005-C : Supply & Installation Of Elec. Works And Installation Of Fuel Pipe System For Incinerator Area,Fit Out Project,Architectural,45832.42,USD, ,Order
11028,RFQ-497-1494,MACRO,04 Mar 2015,RFQ,Pelsan E.S.,Delaram Fit Out_Supply Of CHEMICAL BUILDING AND PL 4 ELECTRICAL MATERIAL [LIGHTING FIXTURE B & B2],CHEMICAL BUILDING AND PL 4 ELECTRICAL MATERIAL [LIGHTING FIXTURE B & B2],Electrical,Electrical,2994.7,USD, ,Order
11029,RFQ-497-1493,MACRO,03 Mar 2015,RFQ,Cala L.S.,"Delaram Fit Out_Supply Of 4TH PUNCHLIST - GI PLAIN SHEET,  M10 ANCHOR BOLT AND CE170A TONER","4TH PUNCHLIST - GI PLAIN SHEET,  M10 ANCHOR BOLT AND CE170A TONER",Building Materials,Various,1168.5,USD, ,Order
11030,Q-315-1492,MICRON,03 Mar 2015,IQ,Rimal I.S.,Midfield Terminal Buidling,"INSS1140 Fire Barrier Caulk (10,000 Tubes)",,,330000,AED, ,Quotation
11031,Q-315-1490,MICRON,02 Mar 2015,IQ,Abdul K.C.,AKCC (MOI),Supply Of 112 Pcs Of Legrand Floor Box,,,13160,USD, ,Quotation
11032,RFQ-573-1489,MACRO,02 Mar 2015,RFQ,Ruya P.V.,Delaram Fit Out_Supply Of SPARES - DOOR ACCESSORIES ALUMINUM DOOR AND PVC DOOR,SPARES - DOOR ACCESSORIES ALUMINUM DOOR AND PVC DOOR,Doors,Architectural,12010.4,USD, ,Order
11033,RFQ-573-1488,MACRO,02 Mar 2015,RFQ,Rubaiya Z.B.,Delaram Fit Out_Supply Of SPARES PLUMBING MATERIALS [GI MI CPVC FITTINGS],SPARES - PLUMBING MATERIALS [GI MI CPVC FITTINGS],Building Materials,Various,554,AED, ,Order
11034,RFQ-573-1487,MACRO,01 Mar 2015,RFQ,Bristol F.E.,"Delaram Fit Out_Supply Of SPARES - Fire Extinguishers, Dry Chemical Type, 4.5 Kg, Ref FE","SPARES - Fire Extinguishers, Dry Chemical Type, 4.5 Kg, Ref FE",Building Materials,Various,1870,AED, ,Order
11035,Q-315-1486,MICRON,01 Mar 2015,IQ,Bait A.N.,Bait Al Nokhada Tents & Fabric Shade LLC,DC68 Fabric Spray,,,23920,AED, ,Quotation
11036,RFQ-497-1484,MACRO,01 Mar 2015,RFQ,Ruya P.V.,Delaram Fit Out_Supply Of ADDITIONAL DOOR HARDWARE 3RD PUNCHLIST,ADDITIONAL DOOR HARDWARE 3RD PUNCHLIST,Doors,Architectural,4197,USD, ,Order
11037,RFQ-573-1483,MACRO,01 Mar 2015,RFQ,United C.&.,Delram Fit Out_Supply Of SPARES  CLEANOUT STRAIGHT - 3 INCHES OATEY 74217,SPARES  CLEANOUT STRAIGHT - 3 INCHES OATEY 74217,Building Materials,Various,465,USD, ,Order
11038,RFQ-497-1482,MACRO,01 Mar 2015,RFQ,Reliable C.F.,Delaram Fit Out_Supply Of Flexible Conduit Connection 3/4 Inch,Flexible Conduit Connection 3/4 Inch,Electrical,Electrical,324,USD, ,Order
11039,RFQ-573-1481,MACRO,26 Feb 2015,RFQ, ,Delaram Fit Out_Supply To KBCC - CHEMICAL BLDG ELEC. MATERIALS,KBCC - CHEMICAL BLDG ELEC. MATERIALS,Fit Out Project,Architectural,5756.5,USD,Rufino S.J.,Order
11040,Q-215-1479,MICRON,26 Feb 2015,IQ,Al S.C.,Al Sahel Contracting Co. LLC,Supply Of INSS1440,,,17766,AED, ,Quotation
11041,RFQ-573-1478,MACRO,25 Feb 2015,RFQ,Milli F.,Delaram Fit Out_Supply Of SPARES - PLUMBING MATERIALS [UPVC & PVC FITTINGS],SPARES - PLUMBING MATERIALS [UPVC & PVC FITTINGS],Building Materials,Various,341.65,USD, ,Order
11042,RFQ-573-1477,MACRO,25 Feb 2015,RFQ,Aw R.L.,Delaram Fit Out_Supply Of SPARES - INCANDESCENT ONE PIECE WITH APPROVED LENS STABILIZED HIGH IMPACT POLY CARBONATE (100W),SPARES - INCANDESCENT ONE PIECE WITH APPROVED LENS STABILIZED HIGH IMPACT POLY CARBONATE (100W),Electrical,Electrical,8250,AED, ,Order
11043,Q-215-1476,MICRON,25 Feb 2015,IQ,Tk I.F.,TK International FZE,Supply Of 6 Pails Of DC6150 Cable Coating,,,3150,USD, ,Quotation
11044,RFQ-497-1475,MACRO,25 Feb 2015,RFQ,Accura ,Delaram Fit Out_Supply Of ALUMINUM FILTER 18 SQ.M,ALUMINUM FILTER 18 SQ.M,,,4250,AED, ,Order
11045,RFQ-497-1474,MACRO,25 Feb 2015,RFQ,Nuween G.c.,Delaram Fit Out_Supply Of  ADDITIONAL MATERIALS FOR FENCES,ADDITIONAL MATERIALS FOR FENCES,Construction,Services,17850,USD, ,Order
11046,Q-215-1473,MICRON,24 Feb 2015,IQ,Hybrid C.,Hybrid Chemicals,Firestop Materials,,,221600,USD, ,Quotation
11047,Q-215-1472,MICRON,24 Feb 2015,IQ,Merit E.C.,Khaskunar Project : W912ER - 11 - D0013 0003 [SUPPLY OF 344 NOS UNIT HEATERS],Supply Of 344 NOS Dimplex Unit Heaters,,,68800,USD,Mahesh B.,Order
11048,Q-215-1471,MICRON,24 Feb 2015,IQ,Sabawoon S.C.,Khaskunar Project : W912ER - 11 -D0013 0003 [SUPPLY OF 646 NOS UNIT HEATERS],Supply Of 646 Nos Dimplex Unit Heaters,,,129200,USD,Mahesh B.,Order
11049,Q-215-1470,MICRON,24 Feb 2015,IQ,Abdul K.C.,Khaskunar Project : W912ER-11-D0013 - 0003 [SUPPLY OF 425 NOS UNIT HEATERS],Supply Of  425 Nos Of Dimplex Units Heaters,,,85000,USD,Mahesh B.,Order
11050,RFQ-497-1469,MACRO,24 Feb 2015,RFQ,Frank S.M.,Delaram Fit Out_Supply Of  LEADED SINGLE WOODEN DOORS,LEADED SINGLE WOODEN DOORS,Building Materials,Various,10700,AED, ,Order
11051,RFQ-573-1468,MACRO,24 Feb 2015,RFQ,United C.&.,Delaram Fit Out_Supply Of SPARES - PLUMBING (SANITARY WARES),SPARES - PLUMBING (SANITARY WARES),Building Materials,Various,3143,USD, ,Order
11052,RFQ-573-1467,MACRO,23 Feb 2015,RFQ,Ikizler A.A.,Delaram Fit Out_Supply Of SPARES - IKIZLER EXIT SIGN (SAME AS SUPPLIED BEFORE),SPARES - IKIZLER EXIT SIGN (SAME AS SUPPLIED BEFORE),Electrical,Electrical,2342.3,EURO, ,Order
11053,RFQ-573-1466,MACRO,23 Feb 2015,RFQ,World B.G.,Delaram Fit Out_Supply Of SPARES - THERMOSTAT N/C+N/O FZK011.,SPARES - THERMOSTAT N/C+N/O FZK011.,Electrical,Electrical,1743,AED, ,Order
