poNumber,poDate,poName,supplier,originalValue,currency,mainOrderId,orderId,entityCode,entity,material,materialCode,poVersion,isChangeOrder,year,month,yearMonth,valueUSD,poSpendUSD,poType,changeOrderGroup,changeOrderTotal,project
RFPO-5829-V40000A-1,02 Jun 2023,PO for Stop + FOD Check Point Signage,Super Sign LLC,1350.0,AED,5829,6387,V40000A,MACRO,Various,Various,1,False,2023,6,2023-06,367.6,367.6,Base PO,1,1,PO for Stop + FOD Check Point Signage
RFPO-5532-V40003-1,02 Jun 2023,PO for Pre-Shipment Inspection,V-Trust Inspection Service Co. Ltd.,268.0,USD,5532,6389,V40003,MACRO,Various,Various,1,False,2023,6,2023-06,268.0,268.0,Base PO,1,1,PO for Pre-Shipment Inspection
RFPO-5683-V40006-1,02 Jun 2023,PO for Range Hoods,"Scott & From Co., Inc.",1406.0,USD,5683,6388,V40006,MACRO,Various,Various,1,False,2023,6,2023-06,1406.0,1406.0,Base PO,1,1,PO for Range Hoods
RFPO-1192-V4453-1,01 Jun 2023,PO for A4 SIZE PAPER 80GSM  AA  BRAND,GRAND STATIONERY CO LLC,450.0,AED,1192,6384,V4453,FIRESTOP,Various,Various,1,False,2023,6,2023-06,122.53,122.53,Base PO,1,1,PO for A4 SIZE PAPER 80GSM  AA  BRAND
RFPO-5829-V40000-1,01 Jun 2023,PO for Stop + FOD Check Point Signage,Super Sign LLC,1250.0,AED,5829,6386,V40000,MACRO,Various,Various,1,False,2023,6,2023-06,340.37,340.37,Base PO,1,1,PO for Stop + FOD Check Point Signage
RFPO-1005-E7055-1,31 May 2023,PO for Plumbing Sanitary Fixtures,TIC LIGHT ELECTRICAL CORP,4964.219999999999,USD,1005,6381,E7055,MICRON,Electrical,Electrical,1,False,2023,5,2023-05,4964.219999999999,4964.219999999999,Base PO,1,1,PO for Plumbing Sanitary Fixtures
RFPO-4814-V40005-1,31 May 2023,PO for THIRD PARTY INSPECTION OF WOOD DOORS,TUV SUD MIDDLE EAST LLC,1100.0,AED,4814,6383,V40005,MVL Greece,Various,Various,1,False,2023,5,2023-05,299.52,299.52,Base PO,1,1,PO for THIRD PARTY INSPECTION OF WOOD DOORS
RFPO-5655-V40004-1,31 May 2023,PO for Mechanical Items,APP Manufacturing,21669.879999999994,USD,5655,6382,V40004,MACRO,Rental,Rental,1,False,2023,5,2023-05,21669.879999999994,21669.879999999994,Base PO,1,1,Konica MInolta Bizhub C452 Monthly Rental (3000 Colour And 1000 B/W)
RFPO-1005-V7068-1,29 May 2023,PO for FX Outdoor Heavy Duty Loose Tube OS2 24 Fibers OSP Corrugated  Steel Tape Armor Sub-Units(12F) Gel Black Jacket .  ( Minimum Order  Qty will be 500 Mtrs),SINMAR COMPANY LIMITED.,31735.0,SAR,1005,6380,V7068,MICRON,Various,Various,1,False,2023,5,2023-05,8462.67,8462.67,Base PO,1,1,PO for FX Outdoor Heavy Duty Loose Tube OS2 24 Fibers OSP Corrugated  Steel Tape Armor Sub-Units(12F) Gel Black Jacket .  ( Minimum Order  Qty will be 500 Mtrs)
RFPO-5213-V40012-1,26 May 2023,"PO for STEEL DOORS, FRAMES, GLAZING AND DOOR HARDWARE",NATIONAL FIRE FIGHTING MANUFACTURING FZCO,24940.959999999995,USD,5213,6378,V40012,MACRO,Various,Various,1,False,2023,5,2023-05,24940.959999999995,24940.959999999995,Base PO,1,1,"PO for STEEL DOORS, FRAMES, GLAZING AND DOOR HARDWARE"
RFPO-1569-O46A-1,24 May 2023,PO for COMPUTER EQUIPMENTS,Hyperactive Technologies LLC,5670.0,AED,1569,6375,O46A,MACRO,Misc.,Various,1,False,2023,5,2023-05,1543.91,1543.91,Base PO,1,1,"SERVICE CONTRACT – 2years/ 40,000kms (50,000km To 80,000km) DXBF062427"
RFPO-1005-V7065-1,24 May 2023,PO for Mueller Brass Copper  Fitting Cxm Adpt  1 3/8in. X1 1/4in. W 01171 US,Fawaz Refrigeration & Air Conditioning Co.,16659.2,SAR,1005,6376,V7065,MICRON,Various,Various,1,False,2023,5,2023-05,4442.45,4442.45,Base PO,1,1,PO for Mueller Brass Copper  Fitting Cxm Adpt  1 3/8in. X1 1/4in. W 01171 US
RFPO-5503-V40007-1,24 May 2023,PO for FAKC912-24 F.O,OneNet Digital Solutions,75359.5,EURO,5503,6377,V40007,MVL Greece,Various,Various,1,False,2023,5,2023-05,75359.5,75359.5,Base PO,1,1,PO for FAKC912-24 F.O
RFPO-5532-V4358-1,23 May 2023,PO for Customized Black Short Sleeve Polo Shirt Drifit with 1 position logo embroidery on front left chest (MVL Broomgrove) logo,The Uniform World Tailoring and Textiles LLC,1764.0,AED,5532,6368,V4358,MACRO,Various,Various,1,False,2023,5,2023-05,480.33,480.33,Base PO,1,1,PO for Customized Black Short Sleeve Polo Shirt Drifit with 1 position logo embroidery on front left chest (MVL Broomgrove) logo
RFPO-5193-V40003-1,23 May 2023,ALUMINUM LADDER,OMAN GRATING COMPANY,15745.0,SAR,5193,6371,V40003,MACRO,Various,Various,1,False,2023,5,2023-05,4198.67,4198.67,Base PO,1,1,ALUMINUM LADDER
RFPO-5657-V40005-1,23 May 2023,PO for Epoxy Adhesive,PROCUREMENT & GOVERNMENT SALES INC,543.0,USD,5657,6369,V40005,MVL Greece,Various,Various,1,False,2023,5,2023-05,543.0,543.0,Base PO,1,1,PO for Epoxy Adhesive
RFPO-5829-V4352-1,23 May 2023,PO for Fellowes Pixel A3 Laminating Machine,Price Master General Trading LLC,586.18,AED,5829,6372,V4352,MACRO,Various,Various,1,False,2023,5,2023-05,159.61,159.61,Base PO,1,1,PO for Fellowes Pixel A3 Laminating Machine
RFPO-5581-V40002-1,23 May 2023,PO for Building Materials,APP Manufacturing,50717.84,USD,5581,6370,V40002,MACRO,Various,Various,1,False,2023,5,2023-05,50717.84,50717.84,Base PO,1,1,PO for Building Materials
RFPO-1005-V7063-1,19 May 2023,PO for TARKETT - JOHNSONITE RUBBER TILE. REF 400628121. 24 X 24.,PRIME FLOOR KSA,61310.25,SAR,1005,6367,V7063,MICRON,Various,Various,1,False,2023,5,2023-05,16349.4,16349.4,Base PO,1,1,PO for TARKETT - JOHNSONITE RUBBER TILE. REF 400628121. 24 X 24.
RFPO-5581-T1000-1,18 May 2023,PO for Tools / Machinery,MISAR TRADING CO. ( L L C),31150.690000000002,AED,5581,6366,T1000,MVL TRADING,Rental,Rental,1,False,2023,5,2023-05,8482.15,8482.15,Base PO,1,1,MonthlyRental (6 Units) Mitsubshi Lancer 1.6 EX HL – Dubai Plate
RFPO-4814-V40004-1,17 May 2023,PO for THIRD PARTY INSPECTION OF STEEL DOORS,TUV SUD MIDDLE EAST LLC,1100.0,AED,4814,6364,V40004,MACRO,Various,Various,1,False,2023,5,2023-05,299.52,299.52,Base PO,2,2,PO for THIRD PARTY INSPECTION OF STEEL DOORS
RFPO-5581-V40001-1,17 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,23000.0,USD,5581,6365,V40001,MACRO,Various,Various,1,False,2023,5,2023-05,23000.0,23000.0,Base PO,1,1,PO for Electrical Items
RFPO-5657-V40003-1,17 May 2023,PO for Pipe & Fittings/ Valves/ Pipe Supporting Elements,APP Manufacturing,42757.5,USD,5657,6348,V40003,MACRO,Various,Various,1,False,2023,5,2023-05,42757.5,42757.5,Base PO,1,1,PO for Pipe & Fittings/ Valves/ Pipe Supporting Elements
RFPO-5503-V40006-1,16 May 2023,PO for Generator set CATERPILLAR DE1100GC enclosed model with the additional equipment.,Eltrak S.A,312000.0,EURO,5503,6361,V40006,MACRO,Various,Various,1,False,2023,5,2023-05,312000.0,312000.0,Base PO,1,1,PO for Generator set CATERPILLAR DE1100GC enclosed model with the additional equipment.
RFPO-1569-V4410-1,16 May 2023,PO for PlanSwift 10.3 Planswift Measurement & Takeoff Software,Green Figure Technique,6930.0,AED,1569,6362,V4410,MACRO,Various,Various,1,False,2023,5,2023-05,1887.0,1887.0,Base PO,1,1,PO for PlanSwift 10.3 Planswift Measurement & Takeoff Software
RFPO-1192-V4452-1,15 May 2023,"PO for Printing:Offset:Receipt Voucher A5 size, 1+3 (W+P+Y+C), 4 color printing, Starting - Total 20book Book number",SMILE COLOR,560.0,AED,1192,6356,V4452,FIRESTOP,Various,Various,1,False,2023,5,2023-05,152.48,152.48,Base PO,1,1,"PO for Printing:Offset:Receipt Voucher A5 size, 1+3 (W+P+Y+C), 4 color printing, Starting - Total 20book Book number"
RFPO-5657-V40004-1,15 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,39629.0,USD,5657,6355,V40004,MACRO,Various,Various,1,False,2023,5,2023-05,39629.0,39629.0,Base PO,1,1,PO for Electrical Items
RFPO-5683-V40005-1,15 May 2023,PO for GI Pipe,AL OMRANIYA TRADING CO. (L.L.C.),6678.0,AED,5683,6358,V40005,MVL Greece,Various,Various,1,False,2023,5,2023-05,1818.38,1818.38,Base PO,1,1,PO for GI Pipe
RFPO-5655-V40003A-1,15 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,51500.0,USD,5655,6360,V40003A,MVL USA JV LLC,Various,Various,1,False,2023,5,2023-05,51500.0,51500.0,Base PO,1,1,PO for Electrical Items
RFPO-5193-A5301-1,11 May 2023,PO for SherLux Interior Emulsion Primer,FACTORY PREMIER PAINTS COMPANY LIMITED,18055.0,SAR,5193,6353,A5301,MACRO,Architectural,Architectural,1,False,2023,5,2023-05,4814.67,4814.67,Base PO,1,1,PO for SherLux Interior Emulsion Primer
RFPO-1005-V7062-1,11 May 2023,PORCELAIN TILESS,ARAK INTERNATIONAL TRADING CO. LTD.,33376.159999999996,SAR,1005,6340,V7062,MICRON,Various,Various,1,False,2023,5,2023-05,8900.31,8900.31,Base PO,1,1,PORCELAIN TILESS
RFPO-5532-V40002-1,10 May 2023,PO for Pre-Shipment Inspection,V-Trust Inspection Service Co. Ltd.,804.0,USD,5532,6351,V40002,MACRO,Various,Various,1,False,2023,5,2023-05,804.0,804.0,Base PO,1,1,PO for Pre-Shipment Inspection
RFPO-5683-E6801-1,10 May 2023,PO for Electrical Items,City Electric Supply,45910.77790000001,USD,5683,6352,E6801,MACRO,Electrical,Electrical,1,False,2023,5,2023-05,45910.77790000001,45910.77790000001,Base PO,1,1,PO for Electrical Items
RFPO-5532-V4357-1,10 May 2023,PO for Scaffolding Materials,Sher Ahmed Scaffolding Tr LLC,19800.0,AED,5532,6350,V4357,MACRO,Various,Various,1,False,2023,5,2023-05,5391.42,5391.42,Base PO,1,1,PO for Scaffolding Materials
RFPO-5410-S9100-1,10 May 2023,PO for INSPECTION OF VEHICLE BARRIER AS PER INSPECTION TEST PLAN,"MTB QUALITY CONSULTANTS, INC.",3498.0,USD,5410,6349,S9100,MACRO,Services,Services,1,False,2023,5,2023-05,3498.0,3498.0,Base PO,1,1,PO for INSPECTION OF VEHICLE BARRIER AS PER INSPECTION TEST PLAN
RFPO-1005-M7065-1,08 May 2023,PO for CHEMICAL SHOT FEEDER. A&F. PART NO. BPF-5,ASEM FOR ELECTRO MECHANICAL SERVICES TRADING COMPANY,12015.0,SAR,1005,6347,M7065,MICRON,Mechanical,Mechanical,1,False,2023,5,2023-05,3204.0,3204.0,Base PO,1,1,PO for CHEMICAL SHOT FEEDER. A&F. PART NO. BPF-5
RFPO-5655-V40002-1,04 May 2023,PO for Pipes and Fittings - Miscellaneous,APP Manufacturing,25187.27,USD,5655,6339,V40002,MACRO,Various,Various,1,False,2023,5,2023-05,25187.27,25187.27,Base PO,1,1,PO for Pipes and Fittings - Miscellaneous
RFPO-5683-V40004-1,04 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,49000.0,USD,5683,6342,V40004,MACRO,Building Materials,Various,1,False,2023,5,2023-05,49000.0,49000.0,Base PO,1,1,W912D2-18-F-1837-High Bay LED Light Retrofit
RFPO-5684-V40000-1,04 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,13500.0,USD,5684,6343,V40000,MACRO,Various,Various,1,False,2023,5,2023-05,13500.0,13500.0,Base PO,1,1,PO for Electrical Items
RFPO-5657-V40002-1,04 May 2023,PO for Electrical Items,Benfield Electric International Ltd.,31500.0,USD,5657,6344,V40002,MACRO,Various,Various,1,False,2023,5,2023-05,31500.0,31500.0,Base PO,1,1,PO for Electrical Items
RFPO-1005-V7064-1,03 May 2023,PO forRefrigerant Pipes and Accessories,Fawaz Refrigeration & Air Conditioning Co.,5573.4,SAR,1005,6334,V7064,MICRON,Various,Various,1,False,2023,5,2023-05,1486.24,1486.24,Base PO,1,1,PO forRefrigerant Pipes and Accessories
RFPO-1569-V4409-1,02 May 2023,PO for KONNECT STRAIGHT DESK,BAFCO TRADING LLC,13668.0,AED,1569,6332,V4409,FIRESTOP,Various,Various,1,False,2023,5,2023-05,3721.72,3721.72,Base PO,1,1,PO for KONNECT STRAIGHT DESK
RFPO-5532-V40001-1,02 May 2023,PO for Pre-Shipment Inspection,V-Trust Inspection Service Co. Ltd.,536.0,USD,5532,6327,V40001,MACRO,Various,Various,1,False,2023,5,2023-05,536.0,536.0,Base PO,1,1,PO for Pre-Shipment Inspection
RFPO-5657-V40001-1,27 Apr 2023,PO for DI Pipe Accessories,"Scott & From Co., Inc.",86270.47,USD,5657,6318,V40001,MACRO,Various,Various,1,False,2023,4,2023-04,86270.47,86270.47,Base PO,1,1,PO for DI Pipe Accessories
RFPO-5683-V40003-1,27 Apr 2023,PO for Metal Wall Panel & Accessories.,"Greer Roofing Company, Inc.",5400.0,USD,5683,6316,V40003,MACRO,Various,Various,1,False,2023,4,2023-04,5400.0,5400.0,Base PO,1,1,PO for Metal Wall Panel & Accessories.
RFPO-5503-V40003B-1,26 Apr 2023,PO for FACTORY-FABRICATED FUEL STORAGE TANKS & LEAK DETECTION FOR FUELING SYSTEMS,"Core Engineered Solutions, Inc.",153314.72,USD,5503,6296,V40003B,MVL Greece,Various,Various,1,False,2023,4,2023-04,153314.72,153314.72,Base PO,1,1,PO for FACTORY-FABRICATED FUEL STORAGE TANKS & LEAK DETECTION FOR FUELING SYSTEMS
RFPO-5503-V40005-1,26 Apr 2023,PO for 63 01 006,ELEMKO SA,127410.58,EURO,5503,6311,V40005,MVL Greece,Various,Various,1,False,2023,4,2023-04,127410.58,127410.58,Base PO,1,1,PO for 63 01 006
RFPO-5503-V40004-1,26 Apr 2023,PO for AMI Meter IO8650,"ANDAL BUILDING TECHNOLOGIES,S.L.",52000.0,EURO,5503,6312,V40004,MACRO,Various,Various,1,False,2023,4,2023-04,52000.0,52000.0,Base PO,1,1,PO for AMI Meter IO8650
RFPO-4814-V4361-1,26 Apr 2023,PO for PRE-SHIPMENT INSPECTION OF ALUMINUM WINDOWS,Helmsman Quality & Technology Services,4700.0,AED,4814,6313,V4361,MACRO,Various,Various,1,False,2023,4,2023-04,1279.78,1279.78,Base PO,1,1,PO for PRE-SHIPMENT INSPECTION OF ALUMINUM WINDOWS
PO-1005-V7061-1,25 Apr 2023,PO for CERAMIC TILES,ARAK INTERNATIONAL TRADING CO. LTD.,43329.33,SAR,1005,6310,V7061,MVL VENTURES,Various,Various,1,False,2023,4,2023-04,11554.49,11554.49,Base PO,1,1,PO for CERAMIC TILES
RFPO-5622-V40001-1,19 Apr 2023,PO for Splices & Connectors.,Kelly & Hayes Electrical Industrial & Plumbing Supplies,13843.48,USD,5622,6294,V40001,MACRO,Various,Various,1,False,2023,4,2023-04,13843.48,13843.48,Base PO,1,1,PO for Splices & Connectors.
RFPO-5657-M4102A-1,19 Apr 2023,PO for CC1 - Pump 6123-0283,Zoeller Pump Company,200361.08000000002,USD,5657,6301,M4102A,MVL USA JV LLC,Misc.,Various,1,False,2023,4,2023-04,200361.08000000002,200361.08000000002,Base PO,1,1,SUPPLY OF MVL BROCHURES WITH UV SPOT
RFPO-5655-E6800A-1,17 Apr 2023,PO for Electrical Items,WESCO INTERNATIONAL,8790.08,USD,5655,6290,E6800A,"MVL USA, INC",Electrical,Electrical,1,False,2023,4,2023-04,8790.08,8790.08,Base PO,1,1,PO for Electrical Items
RFPO-5684-S9031A-1,17 Apr 2023,PO for Acoustical Tiles,Westside Building Material,2639.608,USD,5684,6292,S9031A,MVL USA JV LLC,Services,Services,1,False,2023,4,2023-04,2639.608,2639.608,Base PO,1,1,PO for Acoustical Tiles
RFPO-5657-V4353C-1,17 Apr 2023,PO for Miscellaneous Metal Fabrications (Ladders & Access),"Halliday Products, Inc",6365.0,USD,5657,6291,V4353C,MVL USA JV LLC,Various,Various,1,False,2023,4,2023-04,6365.0,6365.0,Base PO,1,1,PO for Miscellaneous Metal Fabrications (Ladders & Access)
RFPO-5503-V40002-1,12 Apr 2023,PO for CARRIER - 30KAVP0500-,I.G.KARAKATSANIS & CO P.G.,409700.0,EURO,5503,6278,V40002,MACRO,Various,Various,1,False,2023,4,2023-04,409700.0,409700.0,Base PO,1,1,PO for CARRIER - 30KAVP0500-
RFPO-1569-O45-1,11 Apr 2023,PO for Once off licence fee for 2 No. of Concurrent Candy Licence,Construction Computer Software(Gulf)LLC,41070.0,AED,1569,6277,O45,MACRO,Office Assets,Office Assets,1,False,2023,4,2023-04,11183.12,11183.12,Base PO,1,1,PO for Once off licence fee for 2 No. of Concurrent Candy Licence
RFPO-1192-V4328-1,11 Apr 2023,PO for SGS 6000_BLACK,"SHANDONG FEIDU ADHESIVE TECHNOLOGY SHARES CO.,LTD",10051.2,USD,1192,6279,V4328,MVL Nepal,Various,Various,1,False,2023,4,2023-04,10051.2,10051.2,Base PO,1,1,PO for SGS 6000_BLACK
RFPO-5503-V40001-1,10 Apr 2023,PO for GENIOX 27.13,I.G.KARAKATSANIS & CO P.G.,104725.0,EURO,5503,6273,V40001,MACRO,Various,Various,1,False,2023,4,2023-04,104725.0,104725.0,Base PO,1,1,PO for GENIOX 27.13
RFPO-5503-V40000-1,06 Apr 2023,PO for VFW41.125,SMART DEVELOPMENT SYSTEMS GROUP EMPOROTEXNIKI AE,28702.72,EURO,5503,6264,V40000,MACRO,Various,Various,1,False,2023,4,2023-04,28702.72,28702.72,Base PO,1,1,PO for VFW41.125
RFPO-1192-M4102-1,06 Apr 2023,"PO for Saudi Rockwool Slab Insulation with Unfaced, Thickness: 50 mm, Density:  64 kg/m3 x 1.2 M x 0.6 M",Century Mechanical Systems,8755.2,AED,1192,6267,M4102,MACRO,Mechanical,Mechanical,1,False,2023,4,2023-04,2383.99,2383.99,Base PO,1,1,"PO for Saudi Rockwool Slab Insulation with Unfaced, Thickness: 50 mm, Density:  64 kg/m3 x 1.2 M x 0.6 M"
RFPO-5193-A5203-1,06 Apr 2023,PO for ALUMINUM DOORS. TYPE G2,Lakshmi Metal Tech LLC,86245.0,AED,5193,6268,A5203,MACRO,Architectural,Architectural,1,False,2023,4,2023-04,23484.0,23484.0,Base PO,1,1,PO for ALUMINUM DOORS. TYPE G2
RFPO-1005-V7060-1,04 Apr 2023,RIP-RAP MATERIAL,Gulf Inshaa General Contracting Est,21600.0,SAR,1005,6253,V7060,MICRON,Various,Various,1,False,2023,4,2023-04,5760.0,5760.0,Base PO,1,1,RIP-RAP MATERIAL
RFPO-5193-V40001-1,04 Apr 2023,PO for STEEL WINDOWS,NATIONAL FIRE FIGHTING MANUFACTURING FZCO,16555.0,USD,5193,6254,V40001,MACRO,Various,Various,1,False,2023,4,2023-04,16555.0,16555.0,Base PO,1,1,PO for STEEL WINDOWS
RFPO-1005-M7064-1,03 Apr 2023,"PO for AUTOMATIC SMOKE DAMPERS, BALANCING DAMPERS, DUCT ACCESS DOORS",Joint Gulf Business Establishment,31136.0,SAR,1005,6249,M7064,MICRON,Computer Peripherals,Office Assets,1,False,2023,4,2023-04,8302.93,8302.93,Base PO,2,2,Supply Of  ESET Endpoint Protection Advanced Renewal For A Year
RFPO-5657-V4352B-1,03 Apr 2023,PO for Trusses,"Scott & From Co., Inc.",28633.0,USD,5657,6247,V4352B,MVL USA JV LLC,Various,Various,1,False,2023,4,2023-04,28633.0,28633.0,Base PO,1,1,PO for Trusses
RFPO-5213-S9100-1,30 Mar 2023,PO for THIRD PARTY INSPECTION OF DOCK LEVELLER SYSTEM,INTERTEK INDIA PRIVATE LIMITED,354.0,USD,5213,6240,S9100,MACRO,Services,Services,1,False,2023,3,2023-03,354.0,354.0,Base PO,1,1,PO for THIRD PARTY INSPECTION OF DOCK LEVELLER SYSTEM
RFPO-5829-V4351-1,29 Mar 2023,PO for UltraSonic Goggle (PREMIUM PLUS) E114231324,SAMS GENERAL TRADING LLC,300.0,AED,5829,6237,V4351,MACRO,Various,Various,1,False,2023,3,2023-03,81.69,81.69,Base PO,1,1,PO for UltraSonic Goggle (PREMIUM PLUS) E114231324
RFPO-1569-V4408-1,28 Mar 2023,PO for Business Cards,SMILE COLOR,360.0,AED,1569,6236,V4408,FIRESTOP,Various,Various,1,False,2023,3,2023-03,98.03,98.03,Base PO,1,1,PO for Business Cards
RFPO-1192-F12487-1,27 Mar 2023,PO for Full Specialty Physical Testing  - Joint Movement Capability - ASTM C719 (modified) - Sealants,Wimpey Laboratories (WD) - Dubai,2000.02,AED,1192,6228,F12487,FIRESTOP,Subcontract,Services,1,False,2023,3,2023-03,544.59,544.59,Base PO,1,1,ORD-2152 W5J9JE-7-C-0007- (ANA) KABUL MILITARY HOSPITAL ELEVATORS AND DUMBWAITERS REPAIR & REPLACEMENT
RFPO-5532-V4356-1,27 Mar 2023,"PO for BASKETBALL JERSEYS (JERSEY NUMBER 31, 11, 34) SIZE XXL MEN",The Uniform World Tailoring and Textiles LLC,3000.0,AED,5532,6227,V4356,MACRO,Various,Various,1,False,2023,3,2023-03,816.88,816.88,Base PO,1,1,"PO for BASKETBALL JERSEYS (JERSEY NUMBER 31, 11, 34) SIZE XXL MEN"
RFPO-1005-V7054-1,27 Mar 2023,PO for TARKETT - JOHNSONITE RUBBER TILE,PRIME FLOOR KSA,382239.25,SAR,1005,6230,V7054,MICRON,Various,Various,1,False,2023,3,2023-03,101930.47,101930.47,Base PO,1,1,PO for TARKETT - JOHNSONITE RUBBER TILE
RFPO-1005-V7056-1,23 Mar 2023,PO for AIR VAPOR BARRIER SYSTEM,SYNERGY BUILDING SYSTEMS LLC,162596.31,AED,1005,6223,V7056,MICRON,Various,Various,1,False,2023,3,2023-03,44274.01,44274.01,Base PO,1,1,PO for AIR VAPOR BARRIER SYSTEM
PO-1005-M7055-1,23 Mar 2023,VEHICLE EXHAUST FAN,JGB International General Trading LLC,149280.0,AED,1005,6295,M7055,MACRO,Mechanical,Mechanical,1,False,2023,3,2023-03,40648.06,40648.06,Base PO,1,1,VEHICLE EXHAUST FAN
RFPO-1005-M7060-1,22 Mar 2023,"PO for Xylem Bell & Gossett Hot Water Circulator Pump Series: PL, Model: PL-55B",PURE SEASONS,10000.0,SAR,1005,6217,M7060,MICRON,Mechanical,Mechanical,1,False,2023,3,2023-03,2666.67,2666.67,Base PO,1,1,"PO for Xylem Bell & Gossett Hot Water Circulator Pump Series: PL, Model: PL-55B"
RFPO-1005-M7061-1,22 Mar 2023,PO for BUFFER TANK AND AIR SEPARATOR,ASEM FOR ELECTRO MECHANICAL SERVICES TRADING COMPANY,39705.0,SAR,1005,6218,M7061,MICRON,Mechanical,Mechanical,1,False,2023,3,2023-03,10588.0,10588.0,Base PO,1,1,PO for BUFFER TANK AND AIR SEPARATOR
RFPO-5532-M4002-1,22 Mar 2023,PO for Self Propelled Scissor Lift Model: SJYZ0.45-8.,Evangel International Machinery Ltd.,20400.0,USD,5532,6219,M4002,MVL Nepal,Mechanical,Mechanical,1,False,2023,3,2023-03,20400.0,20400.0,Base PO,1,1,PO for Self Propelled Scissor Lift Model: SJYZ0.45-8.
RFPO-1005-V7055-1,20 Mar 2023,PO for HVAC DUCT ACCESSORIES,MASDAR TECHNICAL SUPPLIES LLC,5421.0,SAR,1005,6209,V7055,MICRON,Various,Various,1,False,2023,3,2023-03,1445.6,1445.6,Base PO,1,1,PO for HVAC DUCT ACCESSORIES
RFPO-5683-V40001-1,20 Mar 2023,"PO for Fabrication and procurement of HVAC ductwork, piping, accessories and equipment. Ductwork and Accessories","Scott & From Co., Inc.",137804.0,USD,5683,6200,V40001,MACRO,Various,Various,1,False,2023,3,2023-03,137804.0,137804.0,Base PO,1,1,"PO for Fabrication and procurement of HVAC ductwork, piping, accessories and equipment. Ductwork and Accessories"
RFPO-5683-V40002-1,20 Mar 2023,"PO for Fabrication and procurement of HVAC ductwork, piping, accessories and equipment. Ductwork and Accessories","Scott & From Co., Inc.",116949.0,USD,5683,6201,V40002,MACRO,Building Materials,Various,1,False,2023,3,2023-03,116949.0,116949.0,Base PO,1,1,Supply Of FRF Rockwool Insulation Materials
RFPO-1569-V4406-1,17 Mar 2023,PO for Printing:Business Card Business card printing - 350gsm with matt lamination,SMILE COLOR,120.0,AED,1569,6204,V4406,FIRESTOP,Various,Various,1,False,2023,3,2023-03,32.68,32.68,Base PO,1,1,PO for Printing:Business Card Business card printing - 350gsm with matt lamination
PO-1005-E7050-1,17 Mar 2023,PO for Compact Substation,UNITED TECHNOLOGY OF ELECTRIC SUBSTATION & SWITCHGEARS CO.,104000.0,SAR,1005,6205,E7050,MVL ENERGY,Electrical,Electrical,1,False,2023,3,2023-03,27733.33,27733.33,Base PO,1,1,PO for Compact Substation
RFPO-1569-V4407-1,17 Mar 2023,PO for SHARP MX61FT BLACK TONER CART,Printek  SUPPLIES L.L.C,1860.0,AED,1569,6206,V4407,FIRESTOP,Misc.,Various,1,False,2023,3,2023-03,506.47,506.47,Base PO,1,1,SUPPLY OF STICKER SIZE A4 (6 PC) WITH CUTTING
RFPO-1192-V4450-1,16 Mar 2023,PO for Stationery Items,GRAND STATIONERY CO LLC,978.0500000000001,AED,1192,6202,V4450,FIRESTOP,Various,Various,1,False,2023,3,2023-03,266.32,266.32,Base PO,1,1,PO for Stationery Items
RFPO-1005-V7053-2,16 Mar 2023,PO for VENCO FANS - USA ( GREENHECK ),AL SHADI,34141.98,SAR,1005,6189,V7053,MICRON,Various,Various,2,True,2023,3,2023-03,9104.53,9104.53,Change Order,2,2,PO for VENCO FANS - USA ( GREENHECK )
RFPO-5655-V40001A-1,16 Mar 2023,PO for Elastomeric Pipe Covering (1-1/4in IPS),TIC LIGHT ELECTRICAL CORP,8727.69,USD,5655,6203,V40001A,MVL USA JV LLC,Various,Various,1,False,2023,3,2023-03,8727.69,8727.69,Base PO,1,1,PO for Elastomeric Pipe Covering (1-1/4in IPS)
RFPO-5532-V4355-1,15 Mar 2023,"PO for Folding Container house 2 floor 2 stairs 15MX5.8MX5.2H. 2.5MX5.8MX2.6H per set, total 12 sets. With bathroom design",FOSHAN SOEASY MODULAR HOUSING CO LTD,170600.0,USD,5532,6199,V4355,MVL Nepal,Various,Various,1,False,2023,3,2023-03,170600.0,170600.0,Base PO,1,1,"PO for Folding Container house 2 floor 2 stairs 15MX5.8MX5.2H. 2.5MX5.8MX2.6H per set, total 12 sets. With bathroom design"
RFPO-1005-V7053-1,13 Mar 2023,PO for VENCO FANS - USA ( GREENHECK ),AL SHADI,18234.29,SAR,1005,6189,V7053,MICRON,Various,Various,1,False,2023,3,2023-03,4862.48,4862.48,Base PO,2,2,PO for VENCO FANS - USA ( GREENHECK )
RFPO-5657-V40000-1,13 Mar 2023,PO for GRADE 60 DEFORMED EPOXY COATED,Leeds Services Co. Pte Ltd.,4899.0,USD,5657,6190,V40000,MACRO,Various,Various,1,False,2023,3,2023-03,4899.0,4899.0,Base PO,1,1,PO for GRADE 60 DEFORMED EPOXY COATED
RFPO-5532-V40000-1,10 Mar 2023,PO for SIMPLE FACTORY AUDIT,V-Trust Inspection Service Co. Ltd.,268.0,USD,5532,6187,V40000,MACRO,Various,Various,1,False,2023,3,2023-03,268.0,268.0,Base PO,1,1,PO for SIMPLE FACTORY AUDIT
