poNumber,poDate,poName,supplier,entity,project,material,materialCode,value,currency,year,month,mainOrderId,orderId,poType
RFPO-3550-E6806-1,10 Jan 2021,PO for 2 Core x 6 Sqmm Copper Unarmoured (PVC),Pioneer Electrocables (P) Ltd,MACRO,PO for 2 Core x 6 Sqmm Copper Unarmoured (PVC),Electrical,Electrical,342463.45,USD,2021,1,3550,RFPO-3550-E6806,Base PO
RFPO-3550-M4103-1,10 Jan 2021,"PO for Supply, installation, testing and commissioning of solar PV modules of capacity 270 Wp RETS approved with all necessary connection cables and accessories as per specification, drawings and inst",Gham Power Nepal Pvt. Ltd.,MACRO,"PO for Supply, installation, testing and commissioning of solar PV modules of capacity 270 Wp RETS approved with all necessary connection cables and accessories as per specification, drawings and inst",Mechanical,Mechanical,1217900.71,USD,2021,1,3550,RFPO-3550-M4103,Base PO
RFPO-3550-M4102-1,10 Jan 2021,PO for Engine (KVA) 30 KVA (III),VISHAL TRADE LINKS,MACRO,PO for Engine (KVA) 30 KVA (III),Mechanical,Mechanical,706250.0,USD,2021,1,3550,RFPO-3550-M4102,Base PO
RFPO-3550-V4315-1,07 Jan 2021,PO for Cement (OPC) - Hongshi Cement,J.M.T. GROUP PVT. LTD.,MVL Nepal,PO for Cement (OPC) - Hongshi Cement,Various,Various,1115194.29,USD,2021,1,3550,RFPO-3550-V4315,Base PO
RFPO-2394-E6806-1,07 Jan 2021,"PO for 50KVA, 20-15 KV / 230V 50 HZ liO, POLE MOUNTED SINGLE PHASE HERMETICALLY SEALED TRANSFORMERS",United Transformers Electric Company,MACRO,"PO for 50KVA, 20-15 KV / 230V 50 HZ liO, POLE MOUNTED SINGLE PHASE HERMETICALLY SEALED TRANSFORMERS",Electrical,Electrical,4800.0,USD,2021,1,2394,RFPO-2394-E6806,Base PO
RFPO-3550-V4309-1,06 Jan 2021,APPROVED SAND AND AGGREGATES,Rastra Bhusan Construction and Suppliers Pvt Ltd,MVL Nepal,APPROVED SAND AND AGGREGATES,Various,Various,5203650.0,USD,2021,1,3550,RFPO-3550-V4309,Base PO
RFPO-3550-V4311-1,06 Jan 2021,PO for Bricks (Brand Gorkha),Rastra Bhusan Construction and Suppliers Pvt Ltd,MVL Nepal,PO for Bricks (Brand Gorkha),Various,Various,4418300.0,USD,2021,1,3550,RFPO-3550-V4311,Base PO
RFPO-3550-V4312-1,06 Jan 2021,PO for Bricks (Brand Pandav RDM),Rastra Bhusan Construction and Suppliers Pvt Ltd,MVL Nepal,PO for Bricks (Brand Pandav RDM),Various,Various,10848000.0,USD,2021,1,3550,RFPO-3550-V4312,Base PO
RFPO-3550-V4310-1,06 Jan 2021,"PO for Vitrified wall/Floor tile with Epoxy grout:-Supplying heavy duty, acid and alkali resistant, low water absorption (average 0.3 percent, maximum 0.6 percent) and antiskid sized vitrified wall ti",Rastra Bhusan Construction and Suppliers Pvt Ltd,MVL Nepal,"PO for Vitrified wall/Floor tile with Epoxy grout:-Supplying heavy duty, acid and alkali resistant, low water absorption (average 0.3 percent, maximum 0.6 percent) and antiskid sized vitrified wall ti",Various,Various,15031875.0,USD,2021,1,3550,RFPO-3550-V4310,Base PO
RFPO-3550-V4313-1,06 Jan 2021,PO for OPC Cement - Brand Hongshi,Rastra Bhusan Construction and Suppliers Pvt Ltd,MVL Nepal,PO for OPC Cement - Brand Hongshi,Various,Various,14532365.0,USD,2021,1,3550,RFPO-3550-V4313,Base PO
RFPO-3734-V4258-1,06 Jan 2021,PO for INTERIOR AND EXTERIOR PLASTERS,Don Construction Products - Qatar W.L.L,MVL VENTURES,PO for INTERIOR AND EXTERIOR PLASTERS,Various,Various,48557.14,USD,2021,1,3734,RFPO-3734-V4258,Base PO
Fresh PO-301,05 Jan 2021,Thermal Insulation Board (Polystyrene),QATAR  INSULATION  FACTORY,Unknown,Thermal Insulation Board (Polystyrene),Various,Various,45494.51,USD,2021,1,301,Fresh PO-301,Base PO
RFPO-3550-V4308-1,04 Jan 2021,"PO for Supply,  11 Meter GI Tubular Pole ( Bottom 134mm dia,3300mm ht,155mm dia 2250mm ht,90mm dia 2250 ht and 76mm dia 1650mm ht with over lapping of 200mm,150mm,100mm respectively)  with all related",Shivam Traders,FIRESTOP,"PO for Supply,  11 Meter GI Tubular Pole ( Bottom 134mm dia,3300mm ht,155mm dia 2250mm ht,90mm dia 2250 ht and 76mm dia 1650mm ht with over lapping of 200mm,150mm,100mm respectively)  with all related",Various,Various,1337920.0,USD,2021,1,3550,RFPO-3550-V4308,Base PO
RFPO-3550-V4307-1,04 Jan 2021,PO for SCHOMBURG Group of Companies :- AQUAFIN®-2K/M,Shivam Traders,FIRESTOP,PO for SCHOMBURG Group of Companies :- AQUAFIN®-2K/M,Various,Various,4670000.0,USD,2021,1,3550,RFPO-3550-V4307,Base PO
RFPO-3550-V4306-1,29 Dec 2020,APPROVED PVC AND CPVC PIPES AND FITTINGS,Mangalam Universal P. Ltd,FIRESTOP,APPROVED PVC AND CPVC PIPES AND FITTINGS,Various,Various,546578.38,USD,2020,12,3550,RFPO-3550-V4306,Base PO
RFPO-3550-V4301-1,27 Dec 2020,"PO for LIGHTING FIXTURE, CEILING FAN AND EXHAUST FAN",Shivam Traders,FIRESTOP,"PO for LIGHTING FIXTURE, CEILING FAN AND EXHAUST FAN",Various,Various,2923875.0,USD,2020,12,3550,RFPO-3550-V4301,Base PO
RFPO-3550-V4303-1,23 Dec 2020,APPROVED SWITCHES AND SOCKETS,Shivam Traders,FIRESTOP,APPROVED SWITCHES AND SOCKETS,Various,Various,1202637.53,USD,2020,12,3550,RFPO-3550-V4303,Base PO
RFPO-3734-V4257-1,23 Dec 2020,PO for WOODEN DOORS,"Framaco International, Inc",MACRO,PO for WOODEN DOORS,Various,Various,104457.07,USD,2020,12,3734,RFPO-3734-V4257,Base PO
PO-1005-E7032-2,22 Dec 2020,SEARCHLIGHTS,DEN HAAN ROTTERDAM,MVL ENERGY,SEARCHLIGHTS,Electrical,Electrical,4815.64,USD,2020,12,1005,PO-1005-E7032,Change Order
RFPO-3550-V4302-1,21 Dec 2020,PO for SANITARY WARES,Shivam Traders,MVL Nepal,PO for SANITARY WARES,Various,Various,3168320.0,USD,2020,12,3550,RFPO-3550-V4302,Base PO
RFPO-3550-E6804-1,20 Dec 2020,PO for 11/.4 KV 3 Phase 50 Hz ON/AN Cooling,TRANSWELD NEPAL PVT. LTD.,MACRO,PO for 11/.4 KV 3 Phase 50 Hz ON/AN Cooling,Electrical,Electrical,340977.5,USD,2020,12,3550,RFPO-3550-E6804,Base PO
PO-1005-E7030-2,20 Dec 2020,APPROVED POLE MOUNTED TRANSFORMER,United Transformers Electric Company,MVL ENERGY,APPROVED POLE MOUNTED TRANSFORMER,Electrical,Electrical,30450.0,USD,2020,12,1005,PO-1005-E7030,Change Order
RFPO-3550-V4297-1,16 Dec 2020,PO for Rebars 8mm  Site DPSS,GODAWARI STEEL PVT. LTD.,FIRESTOP,PO for Rebars 8mm  Site DPSS,Various,Various,7318332.0,USD,2020,12,3550,RFPO-3550-V4297,Base PO
RFPO-1192-V4308-1,15 Dec 2020,PO for VIDEO CABLE POWER CABLE FLEX PIPE TRUNKING ETC,Foldn Slide Technical Services LLC,FIRESTOP,PO for VIDEO CABLE POWER CABLE FLEX PIPE TRUNKING ETC,Various,Various,435.67,USD,2020,12,1192,RFPO-1192-V4308,Base PO
RFPO-3550-V4280-1,15 Dec 2020,Supply and Delivery of uPVC Doors and Windows,Shivam Traders,FIRESTOP,Supply and Delivery of uPVC Doors and Windows,Various,Various,10654785.0,USD,2020,12,3550,RFPO-3550-V4280,Base PO
RFPO-3550-V4298-1,15 Dec 2020,PO for Cement OPC as per approved submittal.,Shivam Traders,MVL Nepal,PO for Cement OPC as per approved submittal.,Various,Various,2122705.0,USD,2020,12,3550,RFPO-3550-V4298,Base PO
RFPO-3550-V4299-1,15 Dec 2020,"PO for Supply and Delivery of Fire Rated Door DRl(DoubIe Panel 1500x2100x46) conforming to BS-476 Part-22/IS:3614 Part II with fire rated clear wired Glass 6 mm thick 200x300,fire rated hinges,",Shivam Traders,FIRESTOP,"PO for Supply and Delivery of Fire Rated Door DRl(DoubIe Panel 1500x2100x46) conforming to BS-476 Part-22/IS:3614 Part II with fire rated clear wired Glass 6 mm thick 200x300,fire rated hinges,",Various,Various,7495000.0,USD,2020,12,3550,RFPO-3550-V4299,Base PO
RFPO-1192-V4307-1,13 Dec 2020,PO for SLAB WITHOUT FACING (SXXX),FUJAIRAH ROCKWOOL FACTORY,FIRESTOP,PO for SLAB WITHOUT FACING (SXXX),Various,Various,3631.79,USD,2020,12,1192,RFPO-1192-V4307,Base PO
RFPO-3734-V4256-1,10 Dec 2020,PO for SUPPLY OF BLOCK AND PLASTER ACCESSORIES,NEMER METAL INDUSTRIES FACTORY,MACRO,PO for SUPPLY OF BLOCK AND PLASTER ACCESSORIES,Various,Various,15708.27,USD,2020,12,3734,RFPO-3734-V4256,Base PO
RFPO-3734-V4254-1,10 Dec 2020,PO for SUSPENDED CEILING WORKS,Al Emadi Trading and Contracting Co W.L.L,MACRO,PO for SUSPENDED CEILING WORKS,Various,Various,84280.49,USD,2020,12,3734,RFPO-3734-V4254,Base PO
RFPO-3550-E6803-1,10 Dec 2020,PO for 12 W LED down lighter surface mounted SMD 6 inch dia with inbuilt LED Driver &amp;amp;amp;amp; lumen output not less than 90 lumen per watt.,HERITAGE NEPAL,MACRO,PO for 12 W LED down lighter surface mounted SMD 6 inch dia with inbuilt LED Driver &amp;amp;amp;amp; lumen output not less than 90 lumen per watt.,Electrical,Electrical,783191.7,USD,2020,12,3550,RFPO-3550-E6803,Base PO
RFPO-3550-E6801A-1,10 Dec 2020,PO for LEGRAND MYRIUS SWITCHES AND BOXES,ELECTRIC LIGHT SOLUTION PVT. LTD,MVL Nepal,PO for LEGRAND MYRIUS SWITCHES AND BOXES,Electrical,Electrical,341996.04,USD,2020,12,3550,RFPO-3550-E6801A,Base PO
RFPO-3550-E6801-1,09 Dec 2020,PO for APPROVED LEGRAND-MYRIUS SWITCHES AND BOXES,ELECTRIC LIGHT SOLUTION PVT. LTD,MACRO,PO for APPROVED LEGRAND-MYRIUS SWITCHES AND BOXES,Electrical,Electrical,285659.3,USD,2020,12,3550,RFPO-3550-E6801,Base PO
RFPO-3550-V4296-1,09 Dec 2020,PO for 160 mm HDPE Pipe,PANCHAKANYA PLASTIC IND. (P) LTD.,FIRESTOP,PO for 160 mm HDPE Pipe,Various,Various,443740.81,USD,2020,12,3550,RFPO-3550-V4296,Base PO
Fresh PO-298,07 Dec 2020,Various Building Materials,KATKUWA SUPPLIERS,Unknown,Various Building Materials,Various,Various,9295362.485,USD,2020,12,298,Fresh PO-298,Base PO
RFPO-3742-V4257-1,06 Dec 2020,PO for Crane Rental - Kuwait,Big Easy Trading Co.,MACRO,PO for Crane Rental - Kuwait,Various,Various,6142.35,USD,2020,12,3742,RFPO-3742-V4257,Base PO
RFPO-1569-O18-1,30 Nov 2020,PO for Sophos SG 230 Full Guard - 1 Year Subscription,CODEGREEN SYSTEMS,MACRO,PO for Sophos SG 230 Full Guard - 1 Year Subscription,Office Assets,Office Assets,2137.51,USD,2020,11,1569,RFPO-1569-O18,Base PO
PO-1005-E7030-1,29 Nov 2020,PO for Pad Mounted Transformer,United Transformers Electric Company,MVL ENERGY,PO for Pad Mounted Transformer,Electrical,Electrical,70500.0,USD,2020,11,1005,PO-1005-E7030,Base PO
PO-1005-E7032-1,25 Nov 2020,LIGHTING FIXTURES - TAT - FPT2 - WITH SPARES,"GUANGDONG YIBAI OPTOTECH CO., LTD.",MVL ENERGY,LIGHTING FIXTURES - TAT - FPT2 - WITH SPARES,Electrical,Electrical,39296.0,USD,2020,11,1005,PO-1005-E7032,Base PO
Fresh PO-294,24 Nov 2020,Street Lighting Fixtures,"GUANGDONG YIBAI OPTOTECH CO., LTD.",Unknown,Street Lighting Fixtures,Various,Various,2988.0,USD,2020,11,294,Fresh PO-294,Base PO
Fresh PO-295,24 Nov 2020,LIGHTING FIXTURES - TAT - FPT2 - 2ND,"GUANGDONG YIBAI OPTOTECH CO., LTD.",Unknown,LIGHTING FIXTURES - TAT - FPT2 - 2ND,Various,Various,0,USD,2020,11,295,Fresh PO-295,Base PO
RFPO-1569-V4264-1,23 Nov 2020,PO for Description BCF 128 Xl 101SW- Metal full height cabinet with swing doors in grey finish.,BLUE CROWN FURNITURE (LLC),MACRO,PO for Description BCF 128 Xl 101SW- Metal full height cabinet with swing doors in grey finish.,Various,Various,367.6,USD,2020,11,1569,RFPO-1569-V4264,Base PO
RFPO-3550-V4294-1,18 Nov 2020,PO for PVC Pipes and Fittings,Mangalam Universal P. Ltd,FIRESTOP,PO for PVC Pipes and Fittings,Various,Various,496031.47,USD,2020,11,3550,RFPO-3550-V4294,Base PO
RFPO-1569-V4263-1,15 Nov 2020,"PO for Racking  bays,  each  4500mm  high  x  1000mm  deep  equipped  with  three pairs of beam levels decking with GI Panels of  unit size 2500mmL x 80mm x 50mm open beam",Adventz Racking & Shelving LLC,MACRO,"PO for Racking  bays,  each  4500mm  high  x  1000mm  deep  equipped  with  three pairs of beam levels decking with GI Panels of  unit size 2500mmL x 80mm x 50mm open beam",Various,Various,1225.32,USD,2020,11,1569,RFPO-1569-V4263,Base PO
RFPO-3734-V4253-1,12 Nov 2020,PO for JOHN DC-20 4x120 1/8 COIL 120 feet RUBBER COVE BASE CHARCOAL,Campbridge Trading and Services,MACRO,PO for JOHN DC-20 4x120 1/8 COIL 120 feet RUBBER COVE BASE CHARCOAL,Various,Various,15892.86,USD,2020,11,3734,RFPO-3734-V4253,Base PO
RFPO-3734-V4255-1,12 Nov 2020,PO for Telecommunication Manhole,GHBS (FZE),MACRO,PO for Telecommunication Manhole,Various,Various,3510.0,USD,2020,11,3734,RFPO-3734-V4255,Base PO
RFPO-3550-V4293-1,09 Nov 2020,PO for Additional Requirement Chemicals for Rectrofitting Work,Venus Enterprises & Water Proofing Pvt. Ltd.,FIRESTOP,PO for Additional Requirement Chemicals for Rectrofitting Work,Various,Various,121701.0,USD,2020,11,3550,RFPO-3550-V4293,Base PO
RFPO-3550-V4292-1,08 Nov 2020,"PO for Re-bar 4.75mm, 8mm, 10mm, 12mm, 16mm, 20mm, 25mm",Shivam Traders,MVL Nepal,"PO for Re-bar 4.75mm, 8mm, 10mm, 12mm, 16mm, 20mm, 25mm",Various,Various,2977550.0,USD,2020,11,3550,RFPO-3550-V4292,Base PO
Fresh PO-292,08 Nov 2020,Cargo Handling Equipments,Massida Solutions PLC,Unknown,Cargo Handling Equipments,Various,Various,76280.0,USD,2020,11,292,Fresh PO-292,Base PO
Fresh PO-293,08 Nov 2020,Scissor Lift Contract,Pride Kandahar Construction and General Supply Company,Unknown,Scissor Lift Contract,Various,Various,15400.0,USD,2020,11,293,Fresh PO-293,Base PO
RFPO-3550-V4288-1,05 Nov 2020,PO for 1.5 sq mm cu. Multistrand Green Colour,Shivam Traders,FIRESTOP,PO for 1.5 sq mm cu. Multistrand Green Colour,Various,Various,1460543.984,USD,2020,11,3550,RFPO-3550-V4288,Base PO
RFPO-3550-V4291-1,05 Nov 2020,PO for SUPPLY AND DELIVERY OF PVC AND CPVC FITTINGS AS PER APPROVED SUBMITTAL,Shivam Traders,FIRESTOP,PO for SUPPLY AND DELIVERY OF PVC AND CPVC FITTINGS AS PER APPROVED SUBMITTAL,Various,Various,1149174.0,USD,2020,11,3550,RFPO-3550-V4291,Base PO
RFPO-3550-V4290-1,04 Nov 2020,PO for GORKHA CHINESE BRICKS,Gorkha Eco Red Bricks Pvt. Ltd.,MVL Nepal,PO for GORKHA CHINESE BRICKS,Various,Various,637500.0,USD,2020,11,3550,RFPO-3550-V4290,Base PO
RFPO-1192-S9072-1,02 Nov 2020,PO for Nissan Sunny 2019,SEL Car Rental LLC,FIRESTOP,PO for Nissan Sunny 2019,Services,Services,299.52,USD,2020,11,1192,RFPO-1192-S9072,Base PO
PO-1005-V7025-1,28 Oct 2020,PO for Extruded Polystyrene Insulation for External Wall,QATAR  INSULATION  FACTORY,MVL VENTURES,PO for Extruded Polystyrene Insulation for External Wall,Various,Various,16483.52,USD,2020,10,1005,PO-1005-V7025,Base PO
RFPO-2394-V4257-1,26 Oct 2020,PO for PTAC FILTERS,"Foshan Sylon Electrical Appliances Co.,Ltd",MACRO,PO for PTAC FILTERS,Various,Various,1077.0,USD,2020,10,2394,RFPO-2394-V4257,Base PO
RFPO-3742-R1500-1,20 Oct 2020,"PO for CRANE RENTAL INCLUDING FUEL, OPERATOR, MOBILIZATION AND DEMOBILIZATION",White Horse Logistics Est.,FIRESTOP,"PO for CRANE RENTAL INCLUDING FUEL, OPERATOR, MOBILIZATION AND DEMOBILIZATION",Rental,Rental,7962.3,USD,2020,10,3742,RFPO-3742-R1500,Base PO
RFPO-3742-V4256A-1,19 Oct 2020,"PO for Design, Fabrication, Supply and Delivery of Metal Wall and Roof Cladding Works",Staines International Group General Trading and Contracting Co. WLL,"MVL USA, INC","PO for Design, Fabrication, Supply and Delivery of Metal Wall and Roof Cladding Works",Various,Various,655600.0,USD,2020,10,3742,RFPO-3742-V4256A,Base PO
RFPO-2394-E6805-1,18 Oct 2020,PO for MECHANICAL & PLUMBING,TIC LIGHT ELECTRICAL CORP,MACRO,PO for MECHANICAL & PLUMBING,Electrical,Electrical,1539.21,USD,2020,10,2394,RFPO-2394-E6805,Base PO
RFPO-2394-E6804-1,18 Oct 2020,"PO for ARCATA LampType:F32T8(2lamps,32W) Parallellampoperation Linevoltage120-277V50/60Hz","GUANGDONG YIBAI OPTOTECH CO., LTD.",MACRO,"PO for ARCATA LampType:F32T8(2lamps,32W) Parallellampoperation Linevoltage120-277V50/60Hz",Electrical,Electrical,2018.0,USD,2020,10,2394,RFPO-2394-E6804,Base PO
RFPO-2797-V4258-1,15 Oct 2020,PO for AIR TERMINAL 20MM,ABDULLAH MOHAMMADI ELECTRIC SHOP,MVL VENTURES,PO for AIR TERMINAL 20MM,Various,Various,23317.61,USD,2020,10,2797,RFPO-2797-V4258,Base PO
RFPO-3742-V4256-1,15 Oct 2020,PO for Supply and Installation of Metal Wall and Roof,Staines International Group General Trading and Contracting Co. WLL,MACRO,PO for Supply and Installation of Metal Wall and Roof,Various,Various,655600.0,USD,2020,10,3742,RFPO-3742-V4256,Base PO
RFPO-3550-V4286-1,14 Oct 2020,PO for Gorkha Chineses Brick,Gorkha Eco Red Bricks Pvt. Ltd.,FIRESTOP,PO for Gorkha Chineses Brick,Various,Various,61996.32,USD,2020,10,3550,RFPO-3550-V4286,Base PO
RFPO-3550-V4282-1,14 Oct 2020,PO for Jagdamba  e  500,Shivam Traders,FIRESTOP,PO for Jagdamba  e  500,Various,Various,414122.4,USD,2020,10,3550,RFPO-3550-V4282,Base PO
RFPO-3550-V4285-1,13 Oct 2020,PO for Rebar,New Balkumari Traders Pvt. Ltd.,FIRESTOP,PO for Rebar,Various,Various,1125480.0,USD,2020,10,3550,RFPO-3550-V4285,Base PO
RFPO-3550-V4284-1,13 Oct 2020,PO for Cement OPC,J.M.T. GROUP PVT. LTD.,FIRESTOP,PO for Cement OPC,Various,Various,2050017.75,USD,2020,10,3550,RFPO-3550-V4284,Base PO
RFPO-3550-V4283-1,11 Oct 2020,PO for Cement (OPC),Shivam Traders,FIRESTOP,PO for Cement (OPC),Various,Various,1682570.0,USD,2020,10,3550,RFPO-3550-V4283,Base PO
RFPO-1569-V4262-1,01 Oct 2020,PO for Pylon To Let Sign Printing and Fixing,Aptec Advertising Products L.L.C.,MACRO,PO for Pylon To Let Sign Printing and Fixing,Various,Various,1166.97,USD,2020,10,1569,RFPO-1569-V4262,Base PO
RFPO-3550-E6800-1,01 Oct 2020,PO for SUPPLY OF ELECTRICAL PANELS,Avone System &amp; Controls (NEPAL) Pvt. Ltd.,MACRO,PO for SUPPLY OF ELECTRICAL PANELS,Electrical,Electrical,683650.0,USD,2020,10,3550,RFPO-3550-E6800,Base PO
RFPO-3550-A5201-1,01 Oct 2020,PO for MODEL: IS STANDARD DOUBLE LEAF FIRE DOORS,PARTH INTERNATIONAL PVT. LTD.,MACRO,PO for MODEL: IS STANDARD DOUBLE LEAF FIRE DOORS,Architectural,Architectural,939627.71,USD,2020,10,3550,RFPO-3550-A5201,Base PO
RFPO-1192-V4306-1,29 Sep 2020,PO for SLAB WITHOUT FACING (SXXX) 50MM 1.2MTRX.6MTR 500 SHEETS OR 360 SQM-FRF-4201921,FUJAIRAH ROCKWOOL FACTORY,FIRESTOP,PO for SLAB WITHOUT FACING (SXXX) 50MM 1.2MTRX.6MTR 500 SHEETS OR 360 SQM-FRF-4201921,Various,Various,1276.3,USD,2020,9,1192,RFPO-1192-V4306,Base PO
RFPO-3550-V4278-1,29 Sep 2020,PO for BEND 45* 160MM SOLVENT-FIT,Mangalam Universal P. Ltd,FIRESTOP,PO for BEND 45* 160MM SOLVENT-FIT,Various,Various,1551426.575,USD,2020,9,3550,RFPO-3550-V4278,Base PO
RFPO-2394-V4256-1,28 Sep 2020,PO for CERAMICS WALL TILE,RAK CERAMICS,MACRO,PO for CERAMICS WALL TILE,Various,Various,763.19,USD,2020,9,2394,RFPO-2394-V4256,Base PO
RFPO-2394-M4103-1,27 Sep 2020,CLAMP FOR SPRINKLER INSTALLATION. FM AND UL APPROVED.,INTERCOOL CENTRAL AIR CONDITIONING LLC,MACRO,CLAMP FOR SPRINKLER INSTALLATION. FM AND UL APPROVED.,Mechanical,Mechanical,541.58,USD,2020,9,2394,RFPO-2394-M4103,Base PO
RFPO-2394-E6803-1,24 Sep 2020,"PO for LED wallpack light 60W, with photosensor UL certificate","GUANGDONG YIBAI OPTOTECH CO., LTD.",MACRO,"PO for LED wallpack light 60W, with photosensor UL certificate",Electrical,Electrical,1258.0,USD,2020,9,2394,RFPO-2394-E6803,Base PO
RFPO-2394-V4255-1,23 Sep 2020,PO for BATHROOM AND KITCHEN FAUCETS,"Shanghai Glory Hardware Co.,Ltd",MACRO,PO for BATHROOM AND KITCHEN FAUCETS,Various,Various,1471.7,USD,2020,9,2394,RFPO-2394-V4255,Base PO
RFPO-2394-E6800-1,23 Sep 2020,"PO for AKCC SPARES (Lamps, Receptacles and GFCI)",HAJI GHANI SONS,MACRO,"PO for AKCC SPARES (Lamps, Receptacles and GFCI)",Electrical,Electrical,3461.0,USD,2020,9,2394,RFPO-2394-E6800,Base PO
RFPO-3550-V4277-1,23 Sep 2020,"PO for A High strength epoxy,resin mortar with excellent abrasion and impact strength of properties.",Venus Enterprises & Water Proofing Pvt. Ltd.,MACRO,"PO for A High strength epoxy,resin mortar with excellent abrasion and impact strength of properties.",Various,Various,125983.7,USD,2020,9,3550,RFPO-3550-V4277,Base PO
RFPO-2394-A5351-1,23 Sep 2020,PO for DUAL CONTROLLED BATH AND  SHOWER MIXER DN15 WITH OUT  SHOWER SET,KLUDI RAK LLC,MACRO,PO for DUAL CONTROLLED BATH AND  SHOWER MIXER DN15 WITH OUT  SHOWER SET,Architectural,Architectural,1142.0,USD,2020,9,2394,RFPO-2394-A5351,Base PO
RFPO-2394-V4254-1,22 Sep 2020,PO for 12 Head Sprinkler Cabinet,RAYAN,MACRO,PO for 12 Head Sprinkler Cabinet,Various,Various,80.0,USD,2020,9,2394,RFPO-2394-V4254,Base PO
RFPO-3550-V4276-1,22 Sep 2020,PO for FIXOCRETE D-300,Nepal Shalimar Impex Pvt Ltd,MACRO,PO for FIXOCRETE D-300,Various,Various,33900.0,USD,2020,9,3550,RFPO-3550-V4276,Base PO
RFPO-3550-V4275-1,21 Sep 2020,PO for CEMSCREED HMF (Micro Concrete),Venus Enterprises & Water Proofing Pvt. Ltd.,MVL Nepal,PO for CEMSCREED HMF (Micro Concrete),Various,Various,958353.0,USD,2020,9,3550,RFPO-3550-V4275,Base PO
RFPO-2394-E6801-1,21 Sep 2020,"PO for VERSALITE IP-65 emergency lighting armature, 2 hours, 2x20w, 160x400x440m, operating voltage220-240 Operating temperature,- 16/+40/ I,IP65/weight 7,45 kg.",ARSEL ELEKTRONİK SİST.SAN TİC LTD ŞTİ,MACRO,"PO for VERSALITE IP-65 emergency lighting armature, 2 hours, 2x20w, 160x400x440m, operating voltage220-240 Operating temperature,- 16/+40/ I,IP65/weight 7,45 kg.",Electrical,Electrical,315.0,USD,2020,9,2394,RFPO-2394-E6801,Base PO
RFPO-2394-V4253-1,21 Sep 2020,PO for Buckeye 10914 ABC 5 lb  Multipurpose Dry Chemical  Hand Held Fire Extinguisher,AL ASAYEL HEALTH & SAFETY FZE,MACRO,PO for Buckeye 10914 ABC 5 lb  Multipurpose Dry Chemical  Hand Held Fire Extinguisher,Various,Various,142.95,USD,2020,9,2394,RFPO-2394-V4253,Base PO
RFPO-2394-A5202-1,17 Sep 2020,PO for GRAVITY DOOR COORDINATOR,Vulcan Industries LLC,MACRO,PO for GRAVITY DOOR COORDINATOR,Architectural,Architectural,183.8,USD,2020,9,2394,RFPO-2394-A5202,Base PO
RFPO-3734-V4252-1,15 Sep 2020,PO for EXTERNAL WORKS,POWERMAN International W.L.L.,MACRO,PO for EXTERNAL WORKS,Various,Various,249299.45,USD,2020,9,3734,RFPO-3734-V4252,Base PO
RFPO-2797-V4257-1,14 Sep 2020,PO for Weld-on 717,Atlas Power PVC Pipe Company,MACRO,PO for Weld-on 717,Various,Various,9281.78,USD,2020,9,2797,RFPO-2797-V4257,Base PO
Fresh PO-290,14 Sep 2020,PLX150 E PANEL HEATER,GLEN DIMPLEX IRELAND,Unknown,PLX150 E PANEL HEATER,Various,Various,83.58,USD,2020,9,290,Fresh PO-290,Base PO
RFPO-3550-V4274-1,13 Sep 2020,PO for Rebar as per approved submittal,KATKUWA SUPPLIERS,MACRO,PO for Rebar as per approved submittal,Various,Various,616471.5,USD,2020,9,3550,RFPO-3550-V4274,Base PO
RFPO-2797-E6801-1,13 Sep 2020,PO for EMT Conduit 1 Inch (PANASONIC) Catalog Item # DWE100Y UL Listed,AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for EMT Conduit 1 Inch (PANASONIC) Catalog Item # DWE100Y UL Listed,Electrical,Electrical,103756.75,USD,2020,9,2797,RFPO-2797-E6801,Base PO
