RowNo,PONumber,PODate,POName,Supplier,Entity,EntityCode,Project,Material,OriginalValue,Currency,ValueUSD,POSpendUSD,POType,Year,Month,YearMonth,UsedInTab
1309,RFPO-5695-V40010-1,09 May 2024,PO for Formwork & Temporary Bracing Materials,Technofab Steel Fabrication & Welding LLC,MVL USA JV LLC,V40010,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER",Building Materials,185000.0,AED,50375.5,50375.5,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1310,RFPO-5532-M4015-1,09 May 2024,PO for DIEGO GARCIA - Great wall Wingle7 (Pick-up) -Parts for Preventive Maintenance,"FASTWIN GROUP CO.,LIMITED",MVL USA JV LLC,M4015,BIOT-121 N4008421D0082/ N4008421R0079 AEC DB DBB MACC,Machine / Equipments,555.48,USD,555.48,555.48,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1311,RFPO-5829-M4107-1,08 May 2024,PO for RSe22i-A10,Al Futtaim Auto Machinery Company LLC,MACRO,M4107,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,558000.0,AED,151943.4,151943.4,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1312,RFPO-6705-V40003-1,08 May 2024,PO for 6705 - Kwajalein Atoll - Supply of PPE and Safety Equipment,RIG STORE FOR GENERAL TRADING L.L.C.,MACRO,V40003,"RMI -125 MEDICAL CLINIC, KWAJALEIN ATOLL, MARSHALL ISLANDS",Misc.,5195.0,AED,1414.6,1414.6,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1313,RFPO-1569-V4417-1,08 May 2024,PO for Supply and Installation of VEROMATIC SILEO espresso Coffee Machine with Cabinet,Al Shirawi Vending Solutions L.L.C,MACRO,V4417,OFFICE 1803 FURNITURES,Misc.,3881.0,AED,1056.8,1056.8,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1314,RFPO-6168-V40054-1,07 May 2024,PO for Metal Cabinet,"Scott & From Co., Inc.",MVL USA JV LLC,V40054,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,5784.69,USD,5784.69,5784.69,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1315,RFPO-6705-M4004-1,07 May 2024,PO for 6-SEATER GOLF CART - MODEL GM-6D,"Henan XunHu Equipment Co., Ltd",MACRO,M4004,"RMI -125 MEDICAL CLINIC, KWAJALEIN ATOLL, MARSHALL ISLANDS",Misc.,4850.0,USD,4850.0,4850.0,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1316,RFPO-6168-V40055-1,07 May 2024,PO for Accessories for Metal Cabinet,MISAR TRADING CO. ( L L C),MVL USA JV LLC,V40055,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,1365.9,AED,371.93,371.93,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1317,RFPO-6168-M4102-1,07 May 2024,PO for Drain and Condensate pipes & fittings,"FERGUSON ENTERPRISES, LLC",MVL USA JV LLC,M4102,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,348.18,USD,348.18,348.18,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1318,RFPO-4814-V40011-1,06 May 2024,"PO for (298 x 598) - 840 Nos - 300*600 Carpenter Dark (6,1.08) cutting only  1. (298 x 598) - 840 Nos",ABC Project W.L.L,MACRO,V40011,QTR 193 - W912ER20R0029 - USACE AEC TRANS REGIONAL LOGISTICS COMPLEX (TLC),Mechanical Items,33633.74,QAR,9239.19,9239.19,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1319,RFPO-6645-V40000-1,06 May 2024,PO for Building 2747. Versico 1/2 inch Secure Shield HD 4x8,HEELY-BROWN COMPANY,"MVL USA, INC",V40000,"ORD-6645-USA-155.02 W912HN23F3016 FF-23014-3J Replace Roofs Bldgs. 2408,2785,2818 &amp; 2873",Services,141552.98,USD,141552.98,141552.98,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1320,RFPO-6646-V40000-1,06 May 2024,PO for Building 2873                                 Versico 1/2 inch Secure Shield HD 4x8,HEELY-BROWN COMPANY,"MVL USA, INC",V40000,ORD-6646 USA-155.01 W912HN23F3014 FF-23013-3J Replace Various Main Post Roofs,Rental,34189.15,USD,34189.15,34189.15,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1321,RFPO-5532-M4014-1,06 May 2024,PO for DONGFENG Captain 125HP 4x2 5Ton dump truck:,Evangel International Machinery Ltd.,MVL USA JV LLC,M4014,BIOT-121 N4008421D0082/ N4008421R0079 AEC DB DBB MACC,Machine / Equipments,85550.0,USD,85550.0,85550.0,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1322,RFPO-6645-V40001-1,06 May 2024,PO for Building 2784 . Versico 1/2  Secure Shield HD 4x8,HEELY-BROWN COMPANY,"MVL USA, INC",V40001,"ORD-6645-USA-155.02 W912HN23F3016 FF-23014-3J Replace Roofs Bldgs. 2408,2785,2818 &amp; 2873",Services,228756.92,USD,228756.92,228756.92,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1323,RFPO-5829-R1506-1,03 May 2024,PO for SHARP BP-20C20T Printer Repair,NEW SMART OFFICE AUTOMATION LLC,MACRO,R1506,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,855.0,AED,232.82,232.82,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1324,RFPO-1569-O66-1,01 May 2024,PO for HP 290 G9 CORE I7-12700/16GB/1TB SSD/4GB GT730/KEB/MOUSE/Win 11 Pro/1 YR WARRANTY,AL KOFA COMPUTER TRADING LLC,MACRO,O66,OFFICE 1803 FURNITURES,Misc.,2415.0,AED,657.6,657.6,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1325,RFPO-6408-V40022-1,01 May 2024,PO for Supports for Refrigerant Pipes & Insulation,Isam Kabbani Trading LLC,MACRO,V40022,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,17996.0,AED,4900.31,4900.31,Base PO,2024,5,2024-05,GSA (Global Spend Analysis) + M&D (as PO)
1326,RFPO-5622-E6801-1,30 Apr 2024,PO for Secondary Cable for Transformer,"Cooper Crouse-Hinds, LLC",MVL USA JV LLC,E6801,ORD-5622 BIOT-121.05 N4008422F4312 REPAIR RUNWAY EDGE LIGHTING SYSTEM,Building Materials,9640.06,USD,9640.06,9640.06,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1327,RFPO-1005-E7091-1,30 Apr 2024,PO for POWER SUPPLY,International Business Resources Co.,MICRON,E7091,SUPPLY OF FRP PIPES,Fit Out Project,6832.0,SAR,1822.09,1822.09,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1328,RFPO-1005-E7091-2,30 Apr 2024,PO for POWER SUPPLY,International Business Resources Co.,MICRON,E7091,SUPPLY OF FRP PIPES,Fit Out Project,7292.0,SAR,1944.78,1944.78,Change Order,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1329,RFPO-1569-O65-1,30 Apr 2024,"PO for (NISTCMMC Project Implementation) -INTRANET DEVELOPMENT, TESTING, AND IMPLEMENTATION - FOR ALL MVL EMPLOYEES",RivYv Technologies,MACRO,O65,OFFICE 1803 FURNITURES,Misc.,900.0,USD,900.0,900.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1330,RFPO-5532-V40029-1,30 Apr 2024,PO for TPI for Generator,TUV SUD MIDDLE EAST LLC,MVL USA JV LLC,V40029,BIOT-121 N4008421D0082/ N4008421R0079 AEC DB DBB MACC,Machine / Equipments,1000.0,AED,272.3,272.3,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1331,RFPO-6705-M4003-1,29 Apr 2024,"PO for Supply, Delivery and Maintenance of 2 Tractors and Drill Machine",Lamphere Construction Ltd dba Heavy Equipment Hunters,MACRO,M4003,"RMI -125 MEDICAL CLINIC, KWAJALEIN ATOLL, MARSHALL ISLANDS",Misc.,109268.0,USD,109268.0,109268.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1332,RFPO-5655-V40006-1,29 Apr 2024,PO for Air Filters,"Scott & From Co., Inc.",MVL USA JV LLC,V40006,"ORD-5655 BIOT-121.12 N4008422F4366/N4008421R0079 X012 EPROJECT 1575276 REPLACE AC UNITS, UNACCOMPANIED PERSONNEL HOURSING (UPH) 28",Building Materials,885.6,USD,885.6,885.6,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1333,RFPO-6408-V40021-1,29 Apr 2024,PO for HVAC Duct Works,FIRMAC INDUSTRIES L.L.C,MACRO,V40021,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,8634.82,AED,2351.26,2351.26,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1334,RFPO-5683-C5203C-1,26 Apr 2024,PO for Keys & Key Cabinet for Doors,Lakshmi Metal Tech LLC,MVL USA JV LLC,C5203C,"ORD-5683 BIOT-121.10 N4008422F4478 / N4008421R0079 X010 CONSTRUCT STORAGE ROOM &amp; RENOVATE BREAKROOMS, F-937 &amp; F-938",Building Materials,4620.0,AED,1258.03,1258.03,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1335,RFPO-6168-A5203-1,25 Apr 2024,PO for Aluminium Windows,Lakshmi Metal Tech LLC,MVL USA JV LLC,A5203,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,180000.0,AED,49014.0,49014.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1336,RFPO-5657-V40012-1,25 Apr 2024,PO for Pipe Fittings,APP Manufacturing,MVL USA JV LLC,V40012,"ORD-5657 BIOT-121.17 N4008422F4422 X017 1638204, QF9006 - REPAIRS TO SEWAGE LIFT STATIONS",Building Materials,5351.5,USD,5351.5,5351.5,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1337,RFPO-6168-V40051-1,24 Apr 2024,"PO for Plumbing hose bib, Vacuum breaker and ball valve",DUTCO TENNANT LLC,MVL USA JV LLC,V40051,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,564.23,AED,153.64,153.64,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1338,RFPO-6168-V40053-1,24 Apr 2024,PO for Anchor Screw (for Canopy),Foundation Building Materials (FBM),MVL USA JV LLC,V40053,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,872.14,USD,872.14,872.14,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1339,RFPO-6544-V40007-1,24 Apr 2024,PO for VCT & Accessories,"Tri-West, Ltd.",MVL USA JV LLC,V40007,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,962.5,USD,962.5,962.5,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1340,RFPO-1569-O64-1,23 Apr 2024,PO for 2 DESKTOPS AND 4 MONITORS FOR NEW JOINEE (Arun Nair) (Nizamuddin Z),AL KOFA COMPUTER TRADING LLC,MACRO,O64,OFFICE 1803 FURNITURES,Misc.,6070.0,AED,1652.86,1652.86,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1341,RFPO-6168-V40050-1,23 Apr 2024,"PO for Grout, Mortar & Adhesive","White Cap Supply Holdings, LLC",MVL USA JV LLC,V40050,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,628.32,USD,628.32,628.32,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1342,RFPO-6168-V40049-1,23 Apr 2024,PO for Tile Adhesive,X-Calibur Emirates LLC,MVL USA JV LLC,V40049,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,667.0,AED,181.62,181.62,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1343,RFPO-1005-S9078-1,22 Apr 2024,PO for Repeater Panel,Al Shaikh International Limited Company,MICRON,S9078,SUPPLY OF FRP PIPES,Fit Out Project,12240.0,SAR,3264.41,3264.41,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1344,RFPO-5657-M4104-1,19 Apr 2024,PO for Temporary Grinder Pump,Zoeller Pump Company,MVL USA JV LLC,M4104,"ORD-5657 BIOT-121.17 N4008422F4422 X017 1638204, QF9006 - REPAIRS TO SEWAGE LIFT STATIONS",Building Materials,0.0,USD,0.0,0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1345,RFPO-5829-V40012-1,18 Apr 2024,PO for Hot Dip Galvanized Steel 25m Polygonal High Mast Suitable To Carry 6 Flood Lights With Caged Ladder & Platform Including Base Plate & Anchor bolts.,Galvacoat Industries,MACRO,V40012,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,52500.0,AED,14295.75,14295.75,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1346,RFPO-5829-V40013-1,17 Apr 2024,"PO for CENTRAL BATTERY MAIN PANEL COMPLETE W/  CONTROL MODULE, CHARGER, BATTERY SET ETC.",Al Bahri & Al Mazroei Technical System-LLC,MACRO,V40013,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,217500.0,AED,59225.25,59225.25,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1347,RFPO-6408-V40017-1,05 Apr 2024,RPR Aluminum Cladding,"Scott & From Co., Inc.",MACRO,V40017,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,1226.0,USD,1226.0,1226.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1348,RFPO-1569-V4415-1,05 Apr 2024,PO for SHARP MX61FT YELLOW TONER CART,Printek  SUPPLIES L.L.C,MACRO,V4415,OFFICE 1803 FURNITURES,Misc.,525.0,AED,142.96,142.96,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1349,RFPO-6544-V40006A-1,05 Apr 2024,PO for Electrical Materials,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MVL USA JV LLC,V40006A,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,13853.29,USD,13853.29,13853.29,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1350,RFPO-6408-V40020-1,05 Apr 2024,PO for Additional supports,Isam Kabbani Trading LLC,MACRO,V40020,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,725.9,AED,197.66,197.66,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1351,RFPO-6069-V40001-1,05 Apr 2024,PO for Paints (for Fire Pro Pipes only),The Sherwin-Williams Company,MVL USA JV LLC,V40001,"BIOT-121.19 N4008423F4078 INSTL FIRE PROTECTION/SPRINKLER SYS, SPP, WO 13392",Building Materials,4519.66,USD,4519.66,4519.66,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1352,RFPO-6168-E6804-1,05 Apr 2024,PO for Electrical Wires & Cables,TIC LIGHT ELECTRICAL CORP,MVL USA JV LLC,E6804,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541",Building Materials,18500.0,USD,18500.0,18500.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1353,RFPO-5829-E6804-1,04 Apr 2024,PO for HANGER-A01 C4/0-9,Tecon Limited LLC,MACRO,E6804,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,584998.0,AED,159294.96,159294.96,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1354,RFPO-5829-E6805-1,04 Apr 2024,PO for Air Field Lighting as detailed below,GEMS SYSTEMS L.L.C.,MACRO,E6805,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,495000.0,AED,134788.5,134788.5,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1355,RFPO-6408-V40016-1,04 Apr 2024,"Supply of Vapor Barrier, Adhesive & Sealant",BIN DASMAL GENERAL TRADING CO LLC,MACRO,V40016,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,14077.6,AED,3833.33,3833.33,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1356,RFPO-1005-V4480-1,03 Apr 2024,PO for A5 STICKERS FOR TRADING ORDER 1005-S9076,SMILE COLOR,MICRON,V4480,SUPPLY OF FRP PIPES,Fit Out Project,480.0,AED,130.7,130.7,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1357,RFPO-5829-E6806-1,03 Apr 2024,PO for Supply of Power Service Point (PSP),AVCOND GENERAL TRADING L.L.C,MACRO,E6806,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,399909.0,AED,108895.22,108895.22,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1358,RFPO-6424-V40000-1,03 Apr 2024,PO for Rebars and Expansion Board,Dateline Exports Inc.,MVL USA JV LLC,V40000,"BIOT-121.46 X046 EPROJECT 1641181, QF9010 &amp;ndash; REPAIR TAXIWAY LIGHTING SYSTEM AFL, F-200051, NSF, DG",Electrical,3627.24,USD,3627.24,3627.24,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1359,RFPO-5503-V40008A-2,02 Apr 2024,PO for H1B5HF000,Zarifopoulos S.A,MVL Greece,V40008A,GRE-121 N6247022C0002 Communications Center - Souda Bay,Misc.,71579.2,EURO,71579.2,71579.2,Change Order,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1360,RFPO-5657-E6802-1,02 Apr 2024,PO for Steel Enclosure for pumps,MAX TECHNICAL ELECTRICAL TRADING LLC,MVL USA JV LLC,E6802,"ORD-5657 BIOT-121.17 N4008422F4422 X017 1638204, QF9006 - REPAIRS TO SEWAGE LIFT STATIONS",Building Materials,34068.0,AED,9276.72,9276.72,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1361,RFPO-1569-V4414-1,01 Apr 2024,PO for Konnect Straight Desk,BAFCO TRADING LLC,MACRO,V4414,OFFICE 1803 FURNITURES,Misc.,14163.0,AED,3856.58,3856.58,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1362,RFPO-6544-V40005-1,01 Apr 2024,PO for Wall Base & Accessories,"MANNINGTON MILLS, INC.",MVL USA JV LLC,V40005,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,492.0,USD,492.0,492.0,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1363,PO-415-1584-1,01 Apr 2024,ID CARD PRINTER AND ACCESSORIES,AL TARMEZ DIGIT SYSTEM TECHNOLOGY LLC,Unknown,1584,General,General,111550.0,AED,30375.06,30375.06,Base PO,2024,4,2024-04,GSA (Global Spend Analysis) + M&D (as PO)
1364,RFPO-5655-E6803-1,30 Mar 2024,PO for GE Spectra RMS 600V 250A 3 pole Circuit Breaker and Circuit Breaker Rating Plug Rated for 200A,TIC LIGHT ELECTRICAL CORP,MVL USA JV LLC,E6803,"ORD-5655 BIOT-121.12 N4008422F4366/N4008421R0079 X012 EPROJECT 1575276 REPLACE AC UNITS, UNACCOMPANIED PERSONNEL HOURSING (UPH) 28",Building Materials,1044.1,USD,1044.1,1044.1,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1365,RFPO-5829-V40011-1,30 Mar 2024,PO for SAFETY PPE FOR TRITON 30/3/2024,RIG STORE FOR GENERAL TRADING L.L.C.,MACRO,V40011,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,1315.0,AED,358.07,358.07,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1366,RFPO-6645-S9103A-1,28 Mar 2024,PO for Office trailer plumbing,AAA Commercial Builders,"MVL USA, INC",S9103A,"ORD-6645-USA-155.02 W912HN23F3016 FF-23014-3J Replace Roofs Bldgs. 2408,2785,2818 &amp; 2873",Services,3292.09,USD,3292.09,3292.09,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1367,RFPO-6408-V40015-1,26 Mar 2024,PO for HVAC Duct Supports,Isam Kabbani Trading LLC,MACRO,V40015,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,7898.8,AED,2150.84,2150.84,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1368,RFPO-6645-S9103-1,25 Mar 2024,PO for The Plumbing should be 3 inch drain and 1 inch water service 20 feet or less from the outside edge of the trailer,AAA Commercial Builders,"MVL USA, INC",S9103,"ORD-6645-USA-155.02 W912HN23F3016 FF-23014-3J Replace Roofs Bldgs. 2408,2785,2818 &amp; 2873",Services,2500.0,USD,2500.0,2500.0,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1369,RFPO-5695-T1000-1,25 Mar 2024,PO for MultiDirectional Scaffold,LAYHER FZE,MVL USA JV LLC,T1000,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER",Building Materials,450000.0,AED,122535.0,122535.0,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1370,RFPO-5695-T1001-1,25 Mar 2024,PO for Formwork Tools,Hilti Emirates LLC,MVL USA JV LLC,T1001,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER",Building Materials,59198.0,AED,16119.62,16119.62,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1371,RFPO-6069-V40000-1,25 Mar 2024,"PO for Paints (for Interior and Exterior CMU, Drywall and Metals)",The Sherwin-Williams Company,MVL USA JV LLC,V40000,"BIOT-121.19 N4008423F4078 INSTL FIRE PROTECTION/SPRINKLER SYS, SPP, WO 13392",Building Materials,2766.09,USD,2766.09,2766.09,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1372,RFPO-6544-V40004-1,25 Mar 2024,PO for Mortar Mix (Type N),Dateline Exports Inc.,MVL USA JV LLC,V40004,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,261.55,USD,261.55,261.55,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1373,RFPO-1005-V4479-1,21 Mar 2024,"PO for Printing:Sticker A5 size Vinyl sticker with matt lamination - 500pcs, Full cutting",SMILE COLOR,MICRON,V4479,SUPPLY OF FRP PIPES,Fit Out Project,800.0,AED,217.84,217.84,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1374,RFPO-5532-M4013-1,21 Mar 2024,PO for Motor Running Capacitor for the Wasser Tek Threading Machine,Evangel International Machinery Ltd.,MVL USA JV LLC,M4013,BIOT-121 N4008421D0082/ N4008421R0079 AEC DB DBB MACC,Machine / Equipments,117.5,USD,117.5,117.5,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1375,RFPO-1005-S9077-1,20 Mar 2024,PO for KSA - 126 - ACCON - SPARES - AISSOL - KHAMIS,Al Shaikh International Limited Company,MICRON,S9077,SUPPLY OF FRP PIPES,Fit Out Project,19255.0,SAR,5135.31,5135.31,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1376,RFPO-5532-V40028-1,20 Mar 2024,PO for Pre-Shipment Inspection of Mobile Lighting Tower,V-Trust Inspection Service Co. Ltd.,MVL USA JV LLC,V40028,BIOT-121 N4008421D0082/ N4008421R0079 AEC DB DBB MACC,Machine / Equipments,268.0,USD,268.0,268.0,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1377,RFPO-5683-V40012D-1,18 Mar 2024,PO for Cabinets,Dateline Exports Inc.,MVL USA JV LLC,V40012D,"ORD-5683 BIOT-121.10 N4008422F4478 / N4008421R0079 X010 CONSTRUCT STORAGE ROOM &amp; RENOVATE BREAKROOMS, F-937 &amp; F-938",Building Materials,44902.55,USD,44902.55,44902.55,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1378,RFPO-6544-V40003-1,14 Mar 2024,PO for Paints,The Sherwin-Williams Company,MVL USA JV LLC,V40003,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,3093.95,USD,3093.95,3093.95,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1379,RFPO-6408-V40012-1,13 Mar 2024,PO for Electrical Fitting and Documentation Charges,Extol International Trading LLC,MACRO,V40012,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT",Building Materials,1361.2,AED,370.65,370.65,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1380,RFPO-5829-E6803-1,13 Mar 2024,"PO for FC-ATS-001, 150A, 400V, 4P (Serial No.: J07ATBC30150J5XM)",Arabian Gulf Switchgear L.L.C.,MACRO,E6803,"ORD-5929 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, Uniited Arab Emirates",Rental,404225.0,AED,110070.47,110070.47,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1381,RFPO-6544-V40002A-1,13 Mar 2024,PO for Electrical Panel Boards,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MVL USA JV LLC,V40002A,BIOT-121.49 X016 N4008423F4678 QC2025 REPAIRS TO FACILITY 824,Building Materials,6775.0,USD,6775.0,6775.0,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
1382,RFPO-5695-V40006A-1,11 Mar 2024,PO for Rebar Couplers,TIC LIGHT ELECTRICAL CORP,MVL USA JV LLC,V40006A,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER",Building Materials,27500.0,USD,27500.0,27500.0,Base PO,2024,3,2024-03,GSA (Global Spend Analysis) + M&D (as PO)
